Protein,MC4_Rank,MCT_Rank
TGRH88_013760,7026,6489
TGRH88_007530,7027,6945
TGRH88_022550,7028,7056
TGRH88_057890,7029,6799
TGRH88_002630,7030,6922
TGRH88_042110,7031,6471
TGRH88_039520,7032,6668
TGRH88_073250,7033,6300
TGRH88_033940,7034,6642
TGRH88_004570,7035,6942
TGRH88_074630,7036,7427
TGRH88_067610,7037,6645
TGRH88_069060,7038,7442
TGRH88_039280,7039,6794
TGRH88_063160,7040,6845
TGRH88_061090,7041,7425
TGRH88_031110,7042,6753
TGRH88_051910,7043,7084
TGRH88_045630,7044,7144
TGRH88_079450,7045,7206
TGRH88_060240,7046,6674
TGRH88_050420,7047,7483
TGRH88_083010,7048,6760
TGRH88_067540,7049,7160
TGRH88_081770,7050,7443
TGRH88_017510,7051,6934
TGRH88_051980,7052,7237
TGRH88_018070,7053,6773
TGRH88_032410,7054,7373
TGRH88_011700,7055,6521
TGRH88_006550,7056,6584
TGRH88_059610,7057,6353
TGRH88_060620,7058,7486
TGRH88_062560,7059,7465
TGRH88_061880,7060,6993
TGRH88_078890,7061,6779
TGRH88_082880,7062,6732
TGRH88_014100,7063,7471
TGRH88_023590,7064,6752
TGRH88_054110,7065,6933
TGRH88_041490,7066,6555
TGRH88_057850,7067,7019
TGRH88_052950,7068,6623
TGRH88_050770,7069,7223
TGRH88_010140,7070,6728
TGRH88_039010,7071,6988
TGRH88_005190,7072,7387
TGRH88_066060,7073,6465
TGRH88_001170,7074,6833
TGRH88_074010,7075,7072
TGRH88_025500,7076,6719
TGRH88_048870,7077,7153
TGRH88_078060,7078,7149
TGRH88_036790,7079,7341
TGRH88_045180,7080,6871
TGRH88_059740,7081,6616
TGRH88_074740,7082,6665
TGRH88_005630,7083,6809
TGRH88_018650,7084,6448
TGRH88_015070,7085,7284
TGRH88_072700,7086,6602
TGRH88_053720,7087,6886
TGRH88_005420,7088,7306
TGRH88_045770,7089,7255
TGRH88_078070,7090,7421
TGRH88_042940,7091,6587
TGRH88_035540,7092,7303
TGRH88_008510,7093,6948
TGRH88_013170,7094,7522
TGRH88_039610,7095,7165
TGRH88_080820,7096,6792
TGRH88_016740,7097,6796
TGRH88_022330,7098,6683
TGRH88_018100,7099,6507
TGRH88_042240,7100,7161
TGRH88_043790,7101,6910
TGRH88_068330,7102,6569
TGRH88_020750,7103,7251
TGRH88_048690,7104,7178
TGRH88_053290,7105,7272
TGRH88_045890,7106,7150
TGRH88_062780,7107,7188
TGRH88_023900,7108,7518
TGRH88_042670,7109,7385
TGRH88_065570,7110,7159
TGRH88_044030,7111,7266
TGRH88_018340,7112,6425
TGRH88_051110,7113,7347
TGRH88_051810,7114,6843
TGRH88_003430,7115,6344
TGRH88_053920,7116,7316
TGRH88_081910,7117,7015
TGRH88_027680,7118,7289
TGRH88_071450,7119,7381
TGRH88_030810,7120,7260
TGRH88_030490,7121,7378
TGRH88_073950,7122,7422
TGRH88_058320,7123,6661
TGRH88_017620,7124,7229
TGRH88_045650,7125,7275
TGRH88_064610,7126,6552
TGRH88_031430,7127,7389
TGRH88_038150,7128,6959
TGRH88_078950,7129,6493
TGRH88_027160,7130,7499
TGRH88_075270,7131,6676
TGRH88_077130,7132,7363
TGRH88_006170,7133,7573
TGRH88_011670,7134,6371
TGRH88_031010,7135,6998
TGRH88_042270,7136,7352
TGRH88_015410,7137,7405
TGRH88_023780,7138,7051
TGRH88_080440,7139,7135
TGRH88_001420,7140,6717
TGRH88_008920,7141,6852
TGRH88_035280,7142,7403
TGRH88_061290,7143,7142
TGRH88_044280,7144,7273
TGRH88_011490,7145,7285
TGRH88_050550,7146,6821
TGRH88_082510,7147,6963
TGRH88_037220,7148,6891
TGRH88_076760,7149,6405
TGRH88_001940,7150,7092
TGRH88_076220,7151,6697
TGRH88_011420,7152,7517
TGRH88_082970,7153,7177
TGRH88_002290,7154,7492
TGRH88_075910,7155,6466
TGRH88_024020,7156,7539
TGRH88_075090,7157,6977
TGRH88_010090,7158,6774
TGRH88_045260,7159,6704
TGRH88_053380,7160,7374
TGRH88_045790,7161,7370
TGRH88_082560,7162,7372
TGRH88_057780,7163,6814
TGRH88_052740,7164,6849
TGRH88_009110,7165,7584
TGRH88_062550,7166,7018
TGRH88_049470,7167,7267
TGRH88_058620,7168,6881
TGRH88_019510,7169,6761
TGRH88_055700,7170,6882
TGRH88_017750,7171,7268
TGRH88_065390,7172,6303
TGRH88_038910,7173,7088
TGRH88_051560,7174,6716
TGRH88_035520,7175,7098
TGRH88_030370,7176,6670
TGRH88_031510,7177,7462
TGRH88_029860,7178,6915
TGRH88_017040,7179,6866
TGRH88_012070,7180,7309
TGRH88_012370,7181,7239
TGRH88_052100,7182,6287
TGRH88_040080,7183,7330
TGRH88_063130,7184,7560
TGRH88_043350,7185,7308
TGRH88_084890,7186,7527
TGRH88_079440,7187,7086
TGRH88_040600,7188,7121
TGRH88_033200,7189,7191
TGRH88_011110,7190,6899
TGRH88_082100,7191,7358
TGRH88_074680,7192,7110
TGRH88_008260,7193,6919
TGRH88_003100,7194,6947
TGRH88_017740,7195,7357
TGRH88_067700,7196,6618
TGRH88_071900,7197,7571
TGRH88_045320,7198,7392
TGRH88_022050,7199,7080
TGRH88_020400,7200,6272
TGRH88_081530,7201,7519
TGRH88_079930,7202,6989
TGRH88_067870,7203,7034
TGRH88_053500,7204,7225
TGRH88_016420,7205,7111
TGRH88_031770,7206,7336
TGRH88_023760,7207,7460
TGRH88_081520,7208,6857
TGRH88_008570,7209,7490
TGRH88_011390,7210,6684
TGRH88_073740,7211,7493
TGRH88_045600,7212,7360
TGRH88_019260,7213,7569
TGRH88_053590,7214,7220
TGRH88_019000,7215,6601
TGRH88_056450,7216,6570
TGRH88_009360,7217,6868
TGRH88_084880,7218,7484
TGRH88_011140,7219,7542
TGRH88_048370,7220,7637
TGRH88_038780,7221,7384
TGRH88_052240,7222,6950
TGRH88_010770,7223,7440
TGRH88_064410,7224,7503
TGRH88_042310,7225,7215
TGRH88_064760,7226,7338
TGRH88_023140,7227,7523
TGRH88_001860,7228,7095
TGRH88_040840,7229,7383
TGRH88_030140,7230,7600
TGRH88_054750,7231,7241
TGRH88_051260,7232,6504
TGRH88_016920,7233,7567
TGRH88_044250,7234,6597
TGRH88_077400,7235,7123
TGRH88_028740,7236,7563
TGRH88_047980,7237,7593
TGRH88_082870,7238,6958
TGRH88_075830,7239,7094
TGRH88_040850,7240,7173
TGRH88_006310,7241,7660
TGRH88_042790,7242,7390
TGRH88_039780,7243,7624
TGRH88_072310,7244,6990
TGRH88_001550,7245,6714
TGRH88_018380,7246,7434
TGRH88_009570,7247,7042
TGRH88_049860,7248,7168
TGRH88_055800,7249,6927
TGRH88_014490,7250,7634
TGRH88_081070,7251,6470
TGRH88_055660,7252,6800
TGRH88_013230,7253,7377
TGRH88_059830,7254,6206
TGRH88_024960,7255,7433
TGRH88_003340,7256,7439
TGRH88_065930,7257,7551
TGRH88_013920,7258,7033
TGRH88_050780,7259,6484
TGRH88_081340,7260,7574
TGRH88_070620,7261,6838
TGRH88_026780,7262,7613
TGRH88_004560,7263,6831
TGRH88_019830,7264,7633
TGRH88_039020,7265,6819
TGRH88_017440,7266,7646
TGRH88_020560,7267,6744
TGRH88_017730,7268,7029
TGRH88_020130,7269,7533
TGRH88_025920,7270,6427
TGRH88_016480,7271,7380
TGRH88_078050,7272,7398
TGRH88_056150,7273,7411
TGRH88_054970,7274,7025
TGRH88_078270,7275,7064
TGRH88_014590,7276,6828
TGRH88_003760,7277,7562
TGRH88_030290,7278,7677
TGRH88_045120,7279,7623
TGRH88_029980,7280,6591
TGRH88_042440,7281,7192
TGRH88_058370,7282,6748
TGRH88_071070,7283,7313
TGRH88_021840,7284,7535
TGRH88_056780,7285,6807
TGRH88_011780,7286,7618
TGRH88_072660,7287,6648
TGRH88_058270,7288,7210
TGRH88_069520,7289,6561
TGRH88_043660,7290,7544
TGRH88_033880,7291,7407
TGRH88_030750,7292,7511
TGRH88_024880,7293,7106
TGRH88_041710,7294,7314
TGRH88_006510,7295,7665
TGRH88_019970,7296,7476
TGRH88_002760,7297,7430
TGRH88_080650,7298,7546
TGRH88_051820,7299,7232
TGRH88_014690,7300,7612
TGRH88_061940,7301,7337
TGRH88_022030,7302,7468
TGRH88_007690,7303,7548
TGRH88_081570,7304,7446
TGRH88_078040,7305,7196
TGRH88_036030,7306,7344
TGRH88_069770,7307,7046
TGRH88_051210,7308,7689
TGRH88_072100,7309,7254
TGRH88_042320,7310,7454
TGRH88_003970,7311,6723
TGRH88_034080,7312,7463
TGRH88_022470,7313,7140
TGRH88_029920,7314,7409
TGRH88_037190,7315,7320
TGRH88_069200,7316,6755
TGRH88_052040,7317,7474
TGRH88_032480,7318,7115
TGRH88_000540,7319,6721
TGRH88_077000,7320,6885
TGRH88_011850,7321,7629
TGRH88_060510,7322,6710
TGRH88_007230,7323,7175
TGRH88_050490,7324,7197
TGRH88_046580,7325,7078
TGRH88_061240,7326,7419
TGRH88_072210,7327,6920
TGRH88_013550,7328,7138
TGRH88_044780,7329,7431
TGRH88_048220,7330,7687
TGRH88_055550,7331,7125
TGRH88_057420,7332,7214
TGRH88_004390,7333,7183
TGRH88_069930,7334,7200
TGRH88_045010,7335,6487
TGRH88_005790,7336,7640
TGRH88_015800,7337,7300
TGRH88_061230,7338,7565
TGRH88_075250,7339,6741
TGRH88_074500,7340,7436
TGRH88_065000,7341,7622
TGRH88_027770,7342,7055
TGRH88_027350,7343,7690
TGRH88_082780,7344,7271
TGRH88_046710,7345,7631
TGRH88_009890,7346,7346
TGRH88_027060,7347,7456
TGRH88_052280,7348,6600
TGRH88_077410,7349,7559
TGRH88_078750,7350,7353
TGRH88_019950,7351,7435
TGRH88_040100,7352,7109
TGRH88_048800,7353,7673
TGRH88_031710,7354,7526
TGRH88_083210,7355,6636
TGRH88_022730,7356,7205
TGRH88_033170,7357,7481
TGRH88_033250,7358,7423
TGRH88_021410,7359,7578
TGRH88_020390,7360,7588
TGRH88_002670,7361,7315
TGRH88_063050,7362,7287
TGRH88_020760,7363,7472
TGRH88_063960,7364,7147
TGRH88_004740,7365,7506
TGRH88_032060,7366,7680
TGRH88_059170,7367,7581
TGRH88_070510,7368,7277
TGRH88_014400,7369,6759
TGRH88_014950,7370,7207
TGRH88_033350,7371,7620
TGRH88_047290,7372,7466
TGRH88_028900,7373,7545
TGRH88_014740,7374,7087
TGRH88_083280,7375,7317
TGRH88_079850,7376,6780
TGRH88_051250,7377,6558
TGRH88_027750,7378,7726
TGRH88_047520,7379,7671
TGRH88_031660,7380,7591
TGRH88_034100,7381,7601
TGRH88_015230,7382,6887
TGRH88_024600,7383,7475
TGRH88_050400,7384,7128
TGRH88_000530,7385,7184
TGRH88_077430,7386,7257
TGRH88_042130,7387,7656
TGRH88_002460,7388,7765
TGRH88_007830,7389,7164
TGRH88_075040,7390,7732
TGRH88_063190,7391,7222
TGRH88_038550,7392,7264
TGRH88_007950,7393,7448
TGRH88_005070,7394,7053
TGRH88_048280,7395,6935
TGRH88_053510,7396,7420
TGRH88_001760,7397,6690
TGRH88_069330,7398,7118
TGRH88_025850,7399,7532
TGRH88_057070,7400,6835
TGRH88_076880,7401,7488
TGRH88_046810,7402,7566
TGRH88_002740,7403,7091
TGRH88_012020,7404,7721
TGRH88_028480,7405,7103
TGRH88_054350,7406,7672
TGRH88_051500,7407,7547
TGRH88_036670,7408,6560
TGRH88_035950,7409,6929
TGRH88_071160,7410,7348
TGRH88_056370,7411,7487
TGRH88_079610,7412,7233
TGRH88_024750,7413,7663
TGRH88_071250,7414,7101
TGRH88_058630,7415,6923
TGRH88_049530,7416,6808
TGRH88_021430,7417,7011
TGRH88_050740,7418,7333
TGRH88_069740,7419,7675
TGRH88_062800,7420,7202
TGRH88_007200,7421,7747
TGRH88_049870,7422,7729
TGRH88_033930,7423,7059
TGRH88_083270,7424,7361
TGRH88_061590,7425,6692
TGRH88_077850,7426,7556
TGRH88_016800,7427,7261
TGRH88_039500,7428,7288
TGRH88_086380,7429,7744
TGRH88_028370,7430,7661
TGRH88_023470,7431,7388
TGRH88_051120,7432,7494
TGRH88_073050,7433,6810
TGRH88_001440,7434,7579
TGRH88_039640,7435,7508
TGRH88_040050,7436,7453
TGRH88_048770,7437,7576
TGRH88_059140,7438,7704
TGRH88_019120,7439,7783
TGRH88_082810,7440,7043
TGRH88_075630,7441,7305
TGRH88_055390,7442,7477
TGRH88_020250,7443,7452
TGRH88_050970,7444,7605
TGRH88_014980,7445,6787
TGRH88_080130,7446,7590
TGRH88_049380,7447,7258
TGRH88_045820,7448,7762
TGRH88_051850,7449,6904
TGRH88_026530,7450,7529
TGRH88_001130,7451,6850
TGRH88_069400,7452,6880
TGRH88_063670,7453,7550
TGRH88_019780,7454,7119
TGRH88_074270,7455,7102
TGRH88_075280,7456,7769
TGRH88_004260,7457,7638
TGRH88_016840,7458,7712
TGRH88_035910,7459,7470
TGRH88_047490,7460,7203
TGRH88_053770,7461,7749
TGRH88_067960,7462,6579
TGRH88_057480,7463,7779
TGRH88_004520,7464,7641
TGRH88_046350,7465,7654
TGRH88_014500,7466,7742
TGRH88_006650,7467,7754
TGRH88_045690,7468,7750
TGRH88_049610,7469,7426
TGRH88_032400,7470,7500
TGRH88_058130,7471,7108
TGRH88_078870,7472,7642
TGRH88_048390,7473,7354
TGRH88_035000,7474,7739
TGRH88_027070,7475,7753
TGRH88_043340,7476,7611
TGRH88_004140,7477,7666
TGRH88_045500,7478,7667
TGRH88_011330,7479,7480
TGRH88_035430,7480,7792
TGRH88_041210,7481,6967
TGRH88_014050,7482,7650
TGRH88_046680,7483,7813
TGRH88_051130,7484,7683
TGRH88_045580,7485,7651
TGRH88_082020,7486,7459
TGRH88_021570,7487,7030
TGRH88_015570,7488,7708
TGRH88_077220,7489,7048
TGRH88_060860,7490,7299
TGRH88_000510,7491,7555
TGRH88_034350,7492,7395
TGRH88_079020,7493,7325
TGRH88_003840,7494,7755
TGRH88_012010,7495,7198
TGRH88_073430,7496,7553
TGRH88_016470,7497,7717
TGRH88_074040,7498,7408
TGRH88_022100,7499,7730
TGRH88_000620,7500,7156
TGRH88_079950,7501,7770
TGRH88_023160,7502,7332
TGRH88_004820,7503,7786
TGRH88_042720,7504,6705
TGRH88_051750,7505,7204
TGRH88_038720,7506,7636
TGRH88_016680,7507,7250
TGRH88_072180,7508,7307
TGRH88_047550,7509,7230
TGRH88_007850,7510,7154
TGRH88_060840,7511,7362
TGRH88_068250,7512,7583
TGRH88_026820,7513,7100
TGRH88_031860,7514,7441
TGRH88_056140,7515,7359
TGRH88_058690,7516,7014
TGRH88_010130,7517,7516
TGRH88_021980,7518,7530
TGRH88_015170,7519,7705
TGRH88_023650,7520,7580
TGRH88_061540,7521,7291
TGRH88_020120,7522,7598
TGRH88_052550,7523,7126
TGRH88_082310,7524,7802
TGRH88_000670,7525,7340
TGRH88_049370,7526,7345
TGRH88_001650,7527,7199
TGRH88_029010,7528,7514
TGRH88_083350,7529,7501
TGRH88_018680,7530,7253
TGRH88_053730,7531,7592
TGRH88_024890,7532,7509
TGRH88_055590,7533,7335
TGRH88_045170,7534,7799
TGRH88_034940,7535,7290
TGRH88_080060,7536,6905
TGRH88_011150,7537,7478
TGRH88_019750,7538,7692
TGRH88_055650,7539,6589
TGRH88_036820,7540,7778
TGRH88_024380,7541,7259
TGRH88_012320,7542,7643
TGRH88_014090,7543,7826
TGRH88_034670,7544,7568
TGRH88_060750,7545,7367
TGRH88_009350,7546,7738
TGRH88_067490,7547,7572
TGRH88_041300,7548,7479
TGRH88_069880,7549,7714
TGRH88_070450,7550,6782
TGRH88_053750,7551,7062
TGRH88_053110,7552,7639
TGRH88_021330,7553,7788
TGRH88_055160,7554,7796
TGRH88_082690,7555,7404
TGRH88_026280,7556,7867
TGRH88_063430,7557,7375
TGRH88_053960,7558,7698
TGRH88_062220,7559,7733
TGRH88_003920,7560,7418
TGRH88_040590,7561,7734
TGRH88_076330,7562,7719
TGRH88_017240,7563,7707
TGRH88_030320,7564,7647
TGRH88_031830,7565,7808
TGRH88_022960,7566,7854
TGRH88_080940,7567,7310
TGRH88_013350,7568,7464
TGRH88_021030,7569,7172
TGRH88_052940,7570,7417
TGRH88_016550,7571,7856
TGRH88_024400,7572,7789
TGRH88_026560,7573,7615
TGRH88_009560,7574,7678
TGRH88_021860,7575,7777
TGRH88_000500,7576,7798
TGRH88_050120,7577,7657
TGRH88_055780,7578,6987
TGRH88_082890,7579,7684
TGRH88_021540,7580,7888
TGRH88_012740,7581,7885
TGRH88_080810,7582,7027
TGRH88_080570,7583,7489
TGRH88_024300,7584,7608
TGRH88_025020,7585,7428
TGRH88_077280,7586,7444
TGRH88_069650,7587,7012
TGRH88_015080,7588,7718
TGRH88_058050,7589,7438
TGRH88_066200,7590,7554
TGRH88_024820,7591,7602
TGRH88_023920,7592,7512
TGRH88_021350,7593,7823
TGRH88_007990,7594,7070
TGRH88_062820,7595,7180
TGRH88_067430,7596,7112
TGRH88_008550,7597,7776
TGRH88_068000,7598,7001
TGRH88_050080,7599,7586
TGRH88_048360,7600,7702
TGRH88_042380,7601,7401
TGRH88_072990,7602,7682
TGRH88_057840,7603,7069
TGRH88_045510,7604,7764
TGRH88_006490,7605,7711
TGRH88_059120,7606,7543
TGRH88_028390,7607,6980
TGRH88_050340,7608,7209
TGRH88_058070,7609,7252
TGRH88_016260,7610,7903
TGRH88_041100,7611,7603
TGRH88_074180,7612,7415
TGRH88_037680,7613,7400
TGRH88_031280,7614,7793
TGRH88_062160,7615,7549
TGRH88_040150,7616,7461
TGRH88_082770,7617,7752
TGRH88_074950,7618,7827
TGRH88_013820,7619,7840
TGRH88_049310,7620,7342
TGRH88_072680,7621,7676
TGRH88_040560,7622,7662
TGRH88_015450,7623,7485
TGRH88_036250,7624,7327
TGRH88_037490,7625,7846
TGRH88_052230,7626,7057
TGRH88_050930,7627,7469
TGRH88_018040,7628,7644
TGRH88_022230,7629,7659
TGRH88_007270,7630,7913
TGRH88_008020,7631,7917
TGRH88_055130,7632,7870
TGRH88_013470,7633,6974
TGRH88_081950,7634,7805
TGRH88_077690,7635,7402
TGRH88_028020,7636,7587
TGRH88_057390,7637,7679
TGRH88_039590,7638,7688
TGRH88_030820,7639,7831
TGRH88_006600,7640,7502
TGRH88_065890,7641,7626
TGRH88_004500,7642,7757
TGRH88_053600,7643,7457
TGRH88_035610,7644,7302
TGRH88_048210,7645,7909
TGRH88_017250,7646,7745
TGRH88_053890,7647,7262
TGRH88_020690,7648,7627
TGRH88_031130,7649,7116
TGRH88_078550,7650,7697
TGRH88_014290,7651,7621
TGRH88_039920,7652,7482
TGRH88_012540,7653,7148
TGRH88_083670,7654,7772
TGRH88_022690,7655,7862
TGRH88_068270,7656,7664
TGRH88_085710,7657,7797
TGRH88_034740,7658,7534
TGRH88_048480,7659,7807
TGRH88_084330,7660,7822
TGRH88_004630,7661,7669
TGRH88_021070,7662,7541
TGRH88_005340,7663,7795
TGRH88_008960,7664,7800
TGRH88_053100,7665,7751
TGRH88_021490,7666,7249
TGRH88_009730,7667,7432
TGRH88_074470,7668,6820
TGRH88_073210,7669,7699
TGRH88_041370,7670,7658
TGRH88_039550,7671,7437
TGRH88_064180,7672,7746
TGRH88_024260,7673,7781
TGRH88_037770,7674,7877
TGRH88_087825,7675,7902
TGRH88_020000,7676,7630
TGRH88_031930,7677,7868
TGRH88_020640,7678,7577
TGRH88_012710,7679,7693
TGRH88_060260,7680,7304
TGRH88_082400,7681,7364
TGRH88_065010,7682,7371
TGRH88_066090,7683,7787
TGRH88_036990,7684,7816
TGRH88_003730,7685,7809
TGRH88_009770,7686,7918
TGRH88_054220,7687,7722
TGRH88_056640,7688,7497
TGRH88_004530,7689,7604
TGRH88_059890,7690,7761
TGRH88_036340,7691,7944
TGRH88_053280,7692,7892
TGRH88_065820,7693,7837
TGRH88_044230,7694,7804
TGRH88_079780,7695,7505
TGRH88_078790,7696,7491
TGRH88_075370,7697,7855
TGRH88_079970,7698,7498
TGRH88_002300,7699,7922
TGRH88_037740,7700,7376
TGRH88_002620,7701,7467
TGRH88_016770,7702,7927
TGRH88_025400,7703,7874
TGRH88_006730,7704,7410
TGRH88_059060,7705,7775
TGRH88_041030,7706,7176
TGRH88_028610,7707,7397
TGRH88_077610,7708,7635
TGRH88_019130,7709,7832
TGRH88_042430,7710,7323
TGRH88_043940,7711,7670
TGRH88_061820,7712,7784
TGRH88_084480,7713,7350
TGRH88_081480,7714,7876
TGRH88_050470,7715,7585
TGRH88_084550,7716,7889
TGRH88_038120,7717,7185
TGRH88_014330,7718,7950
TGRH88_036940,7719,7649
TGRH88_043530,7720,7943
TGRH88_081080,7721,7925
TGRH88_045800,7722,7873
TGRH88_060310,7723,7740
TGRH88_045670,7724,7898
TGRH88_039870,7725,7881
TGRH88_071020,7726,7773
TGRH88_013650,7727,7756
TGRH88_000570,7728,7954
TGRH88_035330,7729,7880
TGRH88_010600,7730,7735
TGRH88_038760,7731,7960
TGRH88_082430,7732,6889
TGRH88_009080,7733,7899
TGRH88_061430,7734,7839
TGRH88_024030,7735,7525
TGRH88_028380,7736,7391
TGRH88_041480,7737,7552
TGRH88_010760,7738,7607
TGRH88_065740,7739,7248
TGRH88_021780,7740,7871
TGRH88_078560,7741,7911
TGRH88_072480,7742,7645
TGRH88_044980,7743,7709
TGRH88_017390,7744,7972
TGRH88_052440,7745,7962
TGRH88_043150,7746,7668
TGRH88_020370,7747,7691
TGRH88_061060,7748,7074
TGRH88_065360,7749,7609
TGRH88_065020,7750,7919
TGRH88_040430,7751,7339
TGRH88_041630,7752,7914
TGRH88_002640,7753,7536
TGRH88_047950,7754,7531
TGRH88_042180,7755,7979
TGRH88_044010,7756,7694
TGRH88_032990,7757,7942
TGRH88_066520,7758,7961
TGRH88_025880,7759,7982
TGRH88_046850,7760,7923
TGRH88_076480,7761,7510
TGRH88_055760,7762,7843
TGRH88_000330,7763,7767
TGRH88_002330,7764,7349
TGRH88_000920,7765,7978
TGRH88_065980,7766,7224
TGRH88_062950,7767,7760
TGRH88_069000,7768,7139
TGRH88_021680,7769,7973
TGRH88_030520,7770,7904
TGRH88_040400,7771,7951
TGRH88_062340,7772,7219
TGRH88_020240,7773,7794
TGRH88_037400,7774,7594
TGRH88_062180,7775,7713
TGRH88_050130,7776,7298
TGRH88_063340,7777,7589
TGRH88_005230,7778,7820
TGRH88_017610,7779,7980
TGRH88_055250,7780,6913
TGRH88_044130,7781,7681
TGRH88_076740,7782,7124
TGRH88_007080,7783,7741
TGRH88_053830,7784,7920
TGRH88_006160,7785,8002
TGRH88_031760,7786,7946
TGRH88_000340,7787,7596
TGRH88_073610,7788,7886
TGRH88_003080,7789,7537
TGRH88_019790,7790,7768
TGRH88_038900,7791,7617
TGRH88_038170,7792,7791
TGRH88_072140,7793,7715
TGRH88_006770,7794,7895
TGRH88_082530,7795,7540
TGRH88_045150,7796,7869
TGRH88_013840,7797,7940
TGRH88_039840,7798,7355
TGRH88_029660,7799,7955
TGRH88_007380,7800,7724
TGRH88_075500,7801,7842
TGRH88_069660,7802,7528
TGRH88_005930,7803,7936
TGRH88_056000,7804,7564
TGRH88_027980,7805,7655
TGRH88_077080,7806,7240
TGRH88_040820,7807,7648
TGRH88_067120,7808,7610
TGRH88_025090,7809,7977
TGRH88_037090,7810,7700
TGRH88_043480,7811,7736
TGRH88_031560,7812,7814
TGRH88_065090,7813,7674
TGRH88_015820,7814,7619
TGRH88_058150,7815,7817
TGRH88_029970,7816,7599
TGRH88_004860,7817,7455
TGRH88_064930,7818,7520
TGRH88_022370,7819,7561
TGRH88_009320,7820,7812
TGRH88_007290,7821,7851
TGRH88_043720,7822,8009
TGRH88_003070,7823,7934
TGRH88_074820,7824,7504
TGRH88_067500,7825,7841
TGRH88_046450,7826,7424
TGRH88_014870,7827,7524
TGRH88_049090,7828,7994
TGRH88_039820,7829,7597
TGRH88_023380,7830,7731
TGRH88_079240,7831,7653
TGRH88_029320,7832,8018
TGRH88_032600,7833,7966
TGRH88_011660,7834,7928
TGRH88_058280,7835,7515
TGRH88_078570,7836,7992
TGRH88_002850,7837,8020
TGRH88_009120,7838,7893
TGRH88_022520,7839,7575
TGRH88_080890,7840,7852
TGRH88_065720,7841,7921
TGRH88_054480,7842,7941
TGRH88_064070,7843,7695
TGRH88_025290,7844,7614
TGRH88_017640,7845,7933
TGRH88_030150,7846,7495
TGRH88_043670,7847,7836
TGRH88_030250,7848,7835
TGRH88_017850,7849,7616
TGRH88_003350,7850,7875
TGRH88_079700,7851,7785
TGRH88_066280,7852,7905
TGRH88_021290,7853,7507
TGRH88_031480,7854,7727
TGRH88_008220,7855,7780
TGRH88_082070,7856,7538
TGRH88_010570,7857,7628
TGRH88_053000,7858,7907
TGRH88_010300,7859,7445
TGRH88_040660,7860,7513
TGRH88_064120,7861,7696
TGRH88_043460,7862,7412
TGRH88_053040,7863,7595
TGRH88_011220,7864,8023
TGRH88_031870,7865,7845
TGRH88_035320,7866,7720
TGRH88_051840,7867,7916
TGRH88_073320,7868,7810
TGRH88_082450,7869,7394
TGRH88_018830,7870,8026
TGRH88_000810,7871,7969
TGRH88_054560,7872,7759
TGRH88_075710,7873,8028
TGRH88_000320,7874,7748
TGRH88_057220,7875,7449
TGRH88_069100,7876,7766
TGRH88_073110,7877,8011
TGRH88_025420,7878,7990
TGRH88_073590,7879,7701
TGRH88_006110,7880,7758
TGRH88_069240,7881,7771
TGRH88_040960,7882,8047
TGRH88_025940,7883,8012
TGRH88_074420,7884,7967
TGRH88_071190,7885,7968
TGRH88_072280,7886,7956
TGRH88_042480,7887,7806
TGRH88_011300,7888,7725
TGRH88_013410,7889,7882
TGRH88_061330,7890,7582
TGRH88_026300,7891,7743
TGRH88_065860,7892,7884
TGRH88_082990,7893,7848
TGRH88_055430,7894,7473
TGRH88_029420,7895,7496
TGRH88_075360,7896,7894
TGRH88_070490,7897,7558
TGRH88_073990,7898,7782
TGRH88_069210,7899,7896
TGRH88_059130,7900,7386
TGRH88_033190,7901,7413
TGRH88_016460,7902,7976
TGRH88_007650,7903,8015
TGRH88_041610,7904,7458
TGRH88_013330,7905,7926
TGRH88_012850,7906,7995
TGRH88_043750,7907,7790
TGRH88_012610,7908,7849
TGRH88_004830,7909,7938
TGRH88_013300,7910,7997
TGRH88_053940,7911,7803
TGRH88_003980,7912,7983
TGRH88_041110,7913,7891
TGRH88_068620,7914,7853
TGRH88_033310,7915,7974
TGRH88_067530,7916,7866
TGRH88_074060,7917,7959
TGRH88_012930,7918,7821
TGRH88_035090,7919,7915
TGRH88_052400,7920,7878
TGRH88_001370,7921,8058
TGRH88_019150,7922,7900
TGRH88_080400,7923,7450
TGRH88_036650,7924,7451
TGRH88_039830,7925,7763
TGRH88_050570,7926,7830
TGRH88_060600,7927,7685
TGRH88_026720,7928,8014
TGRH88_040670,7929,7818
TGRH88_008850,7930,8025
TGRH88_025210,7931,7570
TGRH88_057210,7932,7939
TGRH88_074170,7933,7828
TGRH88_067170,7934,7625
TGRH88_020630,7935,8021
TGRH88_081190,7936,7801
TGRH88_016860,7937,7859
TGRH88_046760,7938,7971
TGRH88_038890,7939,7910
TGRH88_022260,7940,8067
TGRH88_071650,7941,7901
TGRH88_076610,7942,7861
TGRH88_033770,7943,7847
TGRH88_068640,7944,7774
TGRH88_027620,7945,8056
TGRH88_031600,7946,7965
TGRH88_047670,7947,7998
TGRH88_053650,7948,7860
TGRH88_042740,7949,7710
TGRH88_027690,7950,8062
TGRH88_087800,7951,8035
TGRH88_003590,7952,8004
TGRH88_053440,7953,7815
TGRH88_077120,7954,8024
TGRH88_062890,7955,7844
TGRH88_073640,7956,7833
TGRH88_054160,7957,7632
