Protein,Copeland_Score,Copeland_Rank
TGRH88_025110,-28048.01143,7239
TGRH88_022640,-28048.01143,7240
TGRH88_036920,-28052.01143,7241
TGRH88_033340,-28052.01143,7242
TGRH88_031840,-28052.01143,7243
TGRH88_018550,-28056.01143,7244
TGRH88_064520,-28058.01143,7245
TGRH88_070420,-28066.01143,7246
TGRH88_036540,-28074.01144,7247
TGRH88_080570,-28084.01144,7248
TGRH88_067120,-28094.01144,7249
TGRH88_002380,-28100.01145,7250
TGRH88_000340,-28104.01145,7251
TGRH88_063340,-28106.01145,7252
TGRH88_011490,-28124.01146,7253
TGRH88_002210,-28136.01146,7254
TGRH88_067810,-28142.01146,7255
TGRH88_034740,-28158.01147,7256
TGRH88_045770,-28166.01147,7257
TGRH88_044030,-28174.01148,7258
TGRH88_047760,-28174.01148,7259
TGRH88_043350,-28182.01148,7260
TGRH88_037400,-28198.01149,7261
TGRH88_053520,-28202.01149,7262
TGRH88_007910,-28208.01149,7263
TGRH88_016710,-28234.0115,7264
TGRH88_045650,-28242.0115,7265
TGRH88_084300,-28248.01151,7266
TGRH88_054910,-28248.01151,7267
TGRH88_015820,-28250.01151,7268
TGRH88_054420,-28252.01151,7269
TGRH88_003810,-28254.01151,7270
TGRH88_012070,-28260.01151,7271
TGRH88_021070,-28262.01151,7272
TGRH88_023920,-28290.01152,7273
TGRH88_041300,-28304.01153,7274
TGRH88_028090,-28306.01153,7275
TGRH88_047680,-28308.01153,7276
TGRH88_055710,-28314.01153,7277
TGRH88_033410,-28334.01154,7278
TGRH88_031270,-28336.01154,7279
TGRH88_063930,-28352.01155,7280
TGRH88_074320,-28356.01155,7281
TGRH88_067760,-28362.01155,7282
TGRH88_051980,-28362.01155,7283
TGRH88_004200,-28366.01155,7284
TGRH88_082020,-28370.01156,7285
TGRH88_030270,-28392.01157,7286
TGRH88_015840,-28394.01157,7287
TGRH88_053290,-28408.01157,7288
TGRH88_011150,-28434.01158,7289
TGRH88_038900,-28434.01158,7290
TGRH88_064760,-28446.01159,7291
TGRH88_025250,-28456.01159,7292
TGRH88_009410,-28464.01159,7293
TGRH88_082210,-28470.0116,7294
TGRH88_042930,-28492.01161,7295
TGRH88_052090,-28496.01161,7296
TGRH88_052340,-28496.01161,7297
TGRH88_032800,-28506.01161,7298
TGRH88_027680,-28512.01161,7299
TGRH88_075840,-28516.01162,7300
TGRH88_053510,-28518.01162,7301
TGRH88_041330,-28542.01163,7302
TGRH88_000880,-28560.01163,7303
TGRH88_016500,-28562.01163,7304
TGRH88_034540,-28580.01164,7305
TGRH88_031770,-28606.01165,7306
TGRH88_016480,-28638.01167,7307
TGRH88_076100,-28646.01167,7308
TGRH88_065360,-28646.01167,7309
TGRH88_050470,-28670.01168,7310
TGRH88_014110,-28674.01168,7311
TGRH88_052290,-28674.01168,7312
TGRH88_053760,-28676.01168,7313
TGRH88_041000,-28714.0117,7314
TGRH88_013830,-28718.0117,7315
TGRH88_010760,-28720.0117,7316
TGRH88_037950,-28732.0117,7317
TGRH88_060600,-28734.0117,7318
TGRH88_009190,-28736.01171,7319
TGRH88_020250,-28736.01171,7320
TGRH88_004680,-28738.01171,7321
TGRH88_017280,-28742.01171,7322
TGRH88_040080,-28744.01171,7323
TGRH88_028150,-28756.01171,7324
TGRH88_070630,-28766.01172,7325
TGRH88_033470,-28768.01172,7326
TGRH88_028950,-28772.01172,7327
TGRH88_015070,-28784.01173,7328
TGRH88_061350,-28790.01173,7329
TGRH88_083350,-28798.01173,7330
TGRH88_010580,-28798.01173,7331
TGRH88_013230,-28812.01174,7332
TGRH88_000680,-28814.01174,7333
TGRH88_040050,-28824.01174,7334
TGRH88_020640,-28838.01175,7335
TGRH88_059120,-28840.01175,7336
TGRH88_066450,-28852.01175,7337
TGRH88_070100,-28866.01176,7338
TGRH88_058160,-28874.01176,7339
TGRH88_007520,-28876.01176,7340
TGRH88_024890,-28878.01176,7341
TGRH88_052610,-28878.01176,7342
TGRH88_079240,-28894.01177,7343
TGRH88_045600,-28904.01177,7344
TGRH88_030890,-28914.01178,7345
TGRH88_007600,-28922.01178,7346
TGRH88_050050,-28922.01178,7347
TGRH88_062160,-28922.01178,7348
TGRH88_052820,-28930.01178,7349
TGRH88_061250,-28938.01179,7350
TGRH88_033250,-28952.01179,7351
TGRH88_023190,-28962.0118,7352
TGRH88_042740,-28966.0118,7353
TGRH88_035910,-28968.0118,7354
TGRH88_036240,-28990.01181,7355
TGRH88_040820,-29000.01181,7356
TGRH88_017740,-29002.01181,7357
TGRH88_011330,-29006.01182,7358
TGRH88_027420,-29008.01182,7359
TGRH88_014600,-29034.01183,7360
TGRH88_080300,-29038.01183,7361
TGRH88_026930,-29092.01185,7362
TGRH88_048230,-29092.01185,7363
TGRH88_040840,-29098.01185,7364
TGRH88_010690,-29100.01185,7365
TGRH88_082100,-29102.01185,7366
TGRH88_079860,-29102.01185,7367
TGRH88_035540,-29118.01186,7368
TGRH88_029010,-29126.01186,7369
TGRH88_053920,-29146.01187,7370
TGRH88_007950,-29148.01187,7371
TGRH88_042790,-29150.01187,7372
TGRH88_071640,-29152.01188,7373
TGRH88_021880,-29156.01188,7374
TGRH88_004530,-29156.01188,7375
TGRH88_035120,-29164.01188,7376
TGRH88_027980,-29164.01188,7377
TGRH88_052460,-29166.01188,7378
TGRH88_029920,-29180.01189,7379
TGRH88_036060,-29184.01189,7380
TGRH88_042560,-29190.01189,7381
TGRH88_038780,-29196.01189,7382
TGRH88_005420,-29214.0119,7383
TGRH88_061240,-29218.0119,7384
TGRH88_070740,-29222.0119,7385
TGRH88_078050,-29222.0119,7386
TGRH88_066200,-29228.01191,7387
TGRH88_056820,-29246.01191,7388
TGRH88_010130,-29296.01193,7389
TGRH88_034910,-29302.01194,7390
TGRH88_011180,-29306.01194,7391
TGRH88_013020,-29306.01194,7392
TGRH88_063870,-29336.01195,7393
TGRH88_019950,-29346.01195,7394
TGRH88_055390,-29362.01196,7395
TGRH88_005430,-29386.01197,7396
TGRH88_013280,-29386.01197,7397
TGRH88_032400,-29396.01197,7398
TGRH88_050790,-29398.01198,7399
TGRH88_033880,-29404.01198,7400
TGRH88_014880,-29410.01198,7401
TGRH88_071780,-29432.01199,7402
TGRH88_044780,-29454.012,7403
TGRH88_028020,-29472.01201,7404
TGRH88_074500,-29482.01201,7405
TGRH88_044690,-29486.01201,7406
TGRH88_021980,-29500.01202,7407
TGRH88_072480,-29520.01202,7408
TGRH88_073590,-29528.01203,7409
TGRH88_059030,-29544.01203,7410
TGRH88_057560,-29546.01204,7411
TGRH88_044330,-29552.01204,7412
TGRH88_007640,-29558.01204,7413
TGRH88_042270,-29558.01204,7414
TGRH88_001920,-29558.01204,7415
TGRH88_065090,-29574.01205,7416
TGRH88_066440,-29580.01205,7417
TGRH88_064120,-29586.01205,7418
TGRH88_045790,-29596.01206,7419
TGRH88_000430,-29600.01206,7420
TGRH88_024220,-29636.01207,7421
TGRH88_082560,-29636.01207,7422
TGRH88_017810,-29642.01207,7423
TGRH88_077610,-29642.01207,7424
TGRH88_056150,-29644.01208,7425
TGRH88_039650,-29654.01208,7426
TGRH88_047290,-29666.01208,7427
TGRH88_083710,-29674.01209,7428
TGRH88_035180,-29680.01209,7429
TGRH88_064070,-29682.01209,7430
TGRH88_049400,-29690.01209,7431
TGRH88_022070,-29696.0121,7432
TGRH88_051120,-29698.0121,7433
TGRH88_053380,-29708.0121,7434
TGRH88_083030,-29714.0121,7435
TGRH88_014610,-29714.0121,7436
TGRH88_086480,-29728.01211,7437
TGRH88_045320,-29730.01211,7438
TGRH88_064670,-29730.01211,7439
TGRH88_027060,-29752.01212,7440
TGRH88_074050,-29760.01212,7441
TGRH88_056370,-29762.01212,7442
TGRH88_002760,-29776.01213,7443
TGRH88_051110,-29782.01213,7444
TGRH88_041900,-29782.01213,7445
TGRH88_034970,-29786.01213,7446
TGRH88_077130,-29806.01214,7447
TGRH88_011300,-29808.01214,7448
TGRH88_027850,-29808.01214,7449
TGRH88_020000,-29812.01214,7450
TGRH88_072320,-29822.01215,7451
TGRH88_078150,-29840.01216,7452
TGRH88_024600,-29852.01216,7453
TGRH88_050080,-29856.01216,7454
TGRH88_039640,-29860.01216,7455
TGRH88_036940,-29862.01216,7456
TGRH88_057820,-29870.01217,7457
TGRH88_014290,-29890.01218,7458
TGRH88_027390,-29904.01218,7459
TGRH88_041100,-29908.01218,7460
TGRH88_003580,-29912.01218,7461
TGRH88_076880,-29926.01219,7462
TGRH88_046460,-29940.0122,7463
TGRH88_004950,-29950.0122,7464
TGRH88_035320,-29968.01221,7465
TGRH88_034670,-29990.01222,7466
TGRH88_039290,-29990.01222,7467
TGRH88_020760,-30010.01222,7468
TGRH88_020690,-30020.01223,7469
TGRH88_081570,-30020.01223,7470
TGRH88_003220,-30024.01223,7471
TGRH88_067490,-30028.01223,7472
TGRH88_036790,-30058.01224,7473
TGRH88_044130,-30064.01225,7474
TGRH88_065890,-30076.01225,7475
TGRH88_024820,-30110.01227,7476
TGRH88_043150,-30112.01227,7477
TGRH88_042320,-30124.01227,7478
TGRH88_086320,-30156.01228,7479
TGRH88_017900,-30162.01229,7480
TGRH88_037090,-30170.01229,7481
TGRH88_073430,-30174.01229,7482
TGRH88_030490,-30190.0123,7483
TGRH88_031480,-30204.0123,7484
TGRH88_026530,-30204.0123,7485
TGRH88_061400,-30214.01231,7486
TGRH88_078300,-30228.01231,7487
TGRH88_074600,-30234.01232,7488
TGRH88_034080,-30236.01232,7489
TGRH88_050810,-30238.01232,7490
TGRH88_005490,-30248.01232,7491
TGRH88_071450,-30250.01232,7492
TGRH88_026300,-30252.01232,7493
TGRH88_000510,-30252.01232,7494
TGRH88_024300,-30266.01233,7495
TGRH88_033170,-30278.01233,7496
TGRH88_030780,-30302.01234,7497
TGRH88_078460,-30354.01236,7498
TGRH88_024960,-30354.01236,7499
TGRH88_070960,-30358.01237,7500
TGRH88_039830,-30374.01237,7501
TGRH88_031430,-30374.01237,7502
TGRH88_042670,-30388.01238,7503
TGRH88_029060,-30392.01238,7504
TGRH88_068640,-30406.01239,7505
TGRH88_046020,-30406.01239,7506
TGRH88_018380,-30436.0124,7507
TGRH88_003340,-30444.0124,7508
TGRH88_086330,-30450.0124,7509
TGRH88_010660,-30482.01242,7510
TGRH88_042630,-30482.01242,7511
TGRH88_022030,-30500.01242,7512
TGRH88_044010,-30502.01242,7513
TGRH88_023650,-30508.01243,7514
TGRH88_009810,-30516.01243,7515
TGRH88_043940,-30522.01243,7516
TGRH88_004740,-30524.01243,7517
TGRH88_052040,-30536.01244,7518
TGRH88_026560,-30542.01244,7519
TGRH88_023380,-30548.01244,7520
TGRH88_000320,-30550.01244,7521
TGRH88_050850,-30564.01245,7522
TGRH88_041370,-30572.01245,7523
TGRH88_053730,-30572.01245,7524
TGRH88_039970,-30580.01246,7525
TGRH88_020370,-30584.01246,7526
TGRH88_012820,-30602.01247,7527
TGRH88_063670,-30606.01247,7528
TGRH88_072140,-30622.01247,7529
TGRH88_018040,-30624.01247,7530
TGRH88_064300,-30628.01248,7531
TGRH88_068250,-30630.01248,7532
TGRH88_025120,-30634.01248,7533
TGRH88_007380,-30676.0125,7534
TGRH88_057450,-30694.0125,7535
TGRH88_059690,-30708.01251,7536
TGRH88_062180,-30738.01252,7537
TGRH88_006110,-30740.01252,7538
TGRH88_025850,-30742.01252,7539
TGRH88_020120,-30756.01253,7540
TGRH88_004660,-30762.01253,7541
TGRH88_019970,-30770.01253,7542
TGRH88_010770,-30774.01254,7543
TGRH88_005700,-30814.01255,7544
TGRH88_021340,-30818.01255,7545
TGRH88_064190,-30836.01256,7546
TGRH88_054560,-30846.01257,7547
TGRH88_002230,-30848.01257,7548
TGRH88_032410,-30856.01257,7549
TGRH88_035280,-30868.01257,7550
TGRH88_061640,-30878.01258,7551
TGRH88_069100,-30878.01258,7552
TGRH88_051550,-30880.01258,7553
TGRH88_063600,-30886.01258,7554
TGRH88_003510,-30888.01258,7555
TGRH88_043480,-30904.01259,7556
TGRH88_043050,-30906.01259,7557
TGRH88_005190,-30908.01259,7558
TGRH88_068270,-30954.01261,7559
TGRH88_077850,-30956.01261,7560
TGRH88_044980,-30958.01261,7561
TGRH88_079320,-30968.01261,7562
TGRH88_069240,-30970.01262,7563
TGRH88_073990,-30978.01262,7564
TGRH88_051500,-30980.01262,7565
TGRH88_063770,-30984.01262,7566
TGRH88_015410,-30986.01262,7567
TGRH88_060080,-30994.01263,7568
TGRH88_066270,-30998.01263,7569
TGRH88_004630,-31000.01263,7570
TGRH88_022230,-31002.01263,7571
TGRH88_081190,-31008.01263,7572
TGRH88_021790,-31080.01266,7573
TGRH88_068010,-31096.01267,7574
TGRH88_049330,-31098.01267,7575
TGRH88_031710,-31102.01267,7576
TGRH88_028190,-31102.01267,7577
TGRH88_043750,-31102.01267,7578
TGRH88_015040,-31116.01268,7579
TGRH88_001750,-31146.01269,7580
TGRH88_071280,-31152.01269,7581
TGRH88_053440,-31182.0127,7582
TGRH88_013190,-31190.01271,7583
TGRH88_012770,-31216.01272,7584
TGRH88_024350,-31220.01272,7585
TGRH88_023760,-31224.01272,7586
TGRH88_060450,-31234.01272,7587
TGRH88_040560,-31244.01273,7588
TGRH88_048770,-31252.01273,7589
TGRH88_012710,-31256.01273,7590
TGRH88_007080,-31280.01274,7591
TGRH88_036010,-31284.01274,7592
TGRH88_028900,-31290.01275,7593
TGRH88_053940,-31306.01275,7594
TGRH88_048890,-31312.01275,7595
TGRH88_053110,-31336.01276,7596
TGRH88_053620,-31338.01277,7597
TGRH88_069760,-31344.01277,7598
TGRH88_073340,-31358.01277,7599
TGRH88_059730,-31366.01278,7600
TGRH88_030750,-31374.01278,7601
TGRH88_003310,-31376.01278,7602
TGRH88_001440,-31378.01278,7603
TGRH88_008220,-31386.01279,7604
TGRH88_030320,-31390.01279,7605
TGRH88_073950,-31394.01279,7606
TGRH88_046810,-31406.01279,7607
TGRH88_043340,-31406.01279,7608
TGRH88_059180,-31412.0128,7609
TGRH88_026360,-31414.0128,7610
TGRH88_068800,-31414.0128,7611
TGRH88_057390,-31414.0128,7612
TGRH88_080130,-31440.01281,7613
TGRH88_026240,-31452.01281,7614
TGRH88_012320,-31460.01282,7615
TGRH88_018140,-31474.01282,7616
TGRH88_040670,-31476.01282,7617
TGRH88_050120,-31496.01283,7618
TGRH88_079960,-31508.01283,7619
TGRH88_072680,-31530.01284,7620
TGRH88_079700,-31558.01286,7621
TGRH88_073640,-31564.01286,7622
TGRH88_073210,-31574.01286,7623
TGRH88_042480,-31592.01287,7624
TGRH88_039590,-31604.01287,7625
TGRH88_034090,-31614.01288,7626
TGRH88_029610,-31646.01289,7627
TGRH88_012930,-31648.01289,7628
TGRH88_050970,-31662.0129,7629
TGRH88_031510,-31668.0129,7630
TGRH88_058110,-31680.0129,7631
TGRH88_074170,-31704.01291,7632
TGRH88_061790,-31710.01292,7633
TGRH88_010600,-31712.01292,7634
TGRH88_038720,-31714.01292,7635
TGRH88_078550,-31740.01293,7636
TGRH88_054220,-31746.01293,7637
TGRH88_078070,-31748.01293,7638
TGRH88_084880,-31766.01294,7639
TGRH88_077410,-31770.01294,7640
TGRH88_050570,-31778.01294,7641
TGRH88_041870,-31780.01295,7642
TGRH88_019790,-31800.01295,7643
TGRH88_063950,-31834.01297,7644
TGRH88_031950,-31838.01297,7645
TGRH88_060310,-31870.01298,7646
TGRH88_002170,-31890.01299,7647
TGRH88_062890,-31894.01299,7648
TGRH88_059670,-31898.01299,7649
TGRH88_072990,-31900.01299,7650
TGRH88_008570,-31912.013,7651
TGRH88_062950,-31916.013,7652
TGRH88_040120,-31916.013,7653
TGRH88_073320,-31934.01301,7654
TGRH88_083720,-31940.01301,7655
TGRH88_073740,-31960.01302,7656
TGRH88_064410,-32004.01304,7657
TGRH88_076250,-32032.01305,7658
TGRH88_021840,-32036.01305,7659
TGRH88_054700,-32038.01305,7660
TGRH88_061230,-32044.01305,7661
TGRH88_000330,-32046.01305,7662
TGRH88_055370,-32054.01306,7663
TGRH88_009560,-32066.01306,7664
TGRH88_063280,-32068.01306,7665
TGRH88_007690,-32074.01307,7666
TGRH88_048840,-32080.01307,7667
TGRH88_059170,-32094.01307,7668
TGRH88_080650,-32098.01308,7669
TGRH88_069800,-32126.01309,7670
TGRH88_054620,-32128.01309,7671
TGRH88_031660,-32130.01309,7672
TGRH88_033770,-32134.01309,7673
TGRH88_021410,-32144.01309,7674
TGRH88_029960,-32164.0131,7675
TGRH88_020130,-32164.0131,7676
TGRH88_043660,-32176.01311,7677
TGRH88_082890,-32178.01311,7678
TGRH88_078870,-32196.01312,7679
TGRH88_013650,-32238.01313,7680
TGRH88_034100,-32252.01314,7681
TGRH88_038170,-32266.01314,7682
TGRH88_004520,-32280.01315,7683
TGRH88_002240,-32284.01315,7684
TGRH88_004260,-32286.01315,7685
TGRH88_007810,-32292.01315,7686
TGRH88_017700,-32300.01316,7687
TGRH88_024050,-32304.01316,7688
TGRH88_045580,-32324.01317,7689
TGRH88_020390,-32328.01317,7690
TGRH88_048360,-32340.01317,7691
TGRH88_014050,-32342.01317,7692
TGRH88_023140,-32370.01319,7693
TGRH88_006490,-32402.0132,7694
TGRH88_043520,-32448.01322,7695
TGRH88_061090,-32458.01322,7696
TGRH88_009320,-32464.01322,7697
TGRH88_064590,-32474.01323,7698
TGRH88_064180,-32480.01323,7699
TGRH88_061900,-32492.01324,7700
TGRH88_020240,-32514.01324,7701
TGRH88_012610,-32528.01325,7702
TGRH88_002290,-32548.01326,7703
TGRH88_031560,-32564.01326,7704
TGRH88_074630,-32568.01327,7705
TGRH88_071020,-32574.01327,7706
TGRH88_076050,-32588.01327,7707
TGRH88_024040,-32596.01328,7708
TGRH88_077010,-32598.01328,7709
TGRH88_066190,-32600.01328,7710
TGRH88_046350,-32602.01328,7711
TGRH88_003760,-32612.01328,7712
TGRH88_058150,-32622.01329,7713
TGRH88_081530,-32646.0133,7714
TGRH88_065930,-32660.0133,7715
TGRH88_052130,-32664.01331,7716
TGRH88_082990,-32680.01331,7717
TGRH88_053650,-32686.01331,7718
TGRH88_059890,-32700.01332,7719
TGRH88_053960,-32706.01332,7720
TGRH88_065830,-32706.01332,7721
TGRH88_019750,-32710.01332,7722
TGRH88_017250,-32726.01333,7723
TGRH88_030250,-32728.01333,7724
TGRH88_023250,-32744.01334,7725
TGRH88_017240,-32746.01334,7726
TGRH88_043670,-32748.01334,7727
TGRH88_015080,-32756.01334,7728
TGRH88_033350,-32758.01334,7729
TGRH88_076610,-32764.01335,7730
TGRH88_016860,-32772.01335,7731
TGRH88_053100,-32772.01335,7732
TGRH88_081770,-32774.01335,7733
TGRH88_068620,-32780.01335,7734
TGRH88_031870,-32806.01336,7735
TGRH88_059060,-32816.01337,7736
TGRH88_045500,-32834.01337,7737
TGRH88_004140,-32840.01338,7738
TGRH88_043970,-32854.01338,7739
TGRH88_069060,-32878.01339,7740
TGRH88_011140,-32886.0134,7741
TGRH88_061820,-32896.0134,7742
TGRH88_078440,-32912.01341,7743
TGRH88_084890,-32928.01341,7744
TGRH88_027160,-32980.01343,7745
TGRH88_049970,-33006.01344,7746
TGRH88_076330,-33022.01345,7747
TGRH88_005230,-33044.01346,7748
TGRH88_069880,-33044.01346,7749
TGRH88_062560,-33058.01347,7750
TGRH88_081340,-33082.01348,7751
TGRH88_028740,-33102.01348,7752
TGRH88_004500,-33106.01349,7753
TGRH88_065000,-33118.01349,7754
TGRH88_067530,-33144.0135,7755
TGRH88_067500,-33148.0135,7756
TGRH88_051130,-33160.01351,7757
TGRH88_011420,-33160.01351,7758
TGRH88_028370,-33184.01352,7759
TGRH88_015170,-33196.01352,7760
TGRH88_016920,-33208.01353,7761
TGRH88_024260,-33210.01353,7762
TGRH88_046710,-33230.01354,7763
TGRH88_014100,-33282.01356,7764
TGRH88_014690,-33292.01356,7765
TGRH88_031920,-33298.01356,7766
TGRH88_083670,-33300.01356,7767
TGRH88_032450,-33318.01357,7768
TGRH88_082770,-33336.01358,7769
TGRH88_066090,-33336.01358,7770
TGRH88_000760,-33358.01359,7771
TGRH88_007720,-33362.01359,7772
TGRH88_080890,-33388.0136,7773
TGRH88_052400,-33398.0136,7774
TGRH88_062220,-33412.01361,7775
TGRH88_075500,-33418.01361,7776
TGRH88_040590,-33430.01362,7777
TGRH88_024750,-33458.01363,7778
TGRH88_019260,-33460.01363,7779
TGRH88_024020,-33470.01363,7780
TGRH88_011850,-33494.01364,7781
TGRH88_042130,-33502.01365,7782
TGRH88_044230,-33502.01365,7783
TGRH88_007290,-33538.01366,7784
TGRH88_067130,-33558.01367,7785
TGRH88_015570,-33568.01367,7786
TGRH88_063130,-33576.01368,7787
TGRH88_060620,-33600.01369,7788
TGRH88_005790,-33610.01369,7789
TGRH88_005340,-33618.01369,7790
TGRH88_045510,-33626.0137,7791
TGRH88_011780,-33630.0137,7792
TGRH88_009350,-33644.0137,7793
TGRH88_069740,-33650.01371,7794
TGRH88_023900,-33662.01371,7795
TGRH88_071900,-33674.01372,7796
TGRH88_050420,-33678.01372,7797
TGRH88_016470,-33700.01373,7798
TGRH88_047980,-33720.01374,7799
TGRH88_008960,-33728.01374,7800
TGRH88_054350,-33730.01374,7801
TGRH88_051470,-33748.01375,7802
TGRH88_085710,-33750.01375,7803
TGRH88_003730,-33758.01375,7804
TGRH88_045120,-33794.01377,7805
TGRH88_026780,-33800.01377,7806
TGRH88_065860,-33824.01378,7807
TGRH88_022100,-33830.01378,7808
TGRH88_055760,-33838.01378,7809
TGRH88_041110,-33838.01378,7810
TGRH88_013170,-33844.01379,7811
TGRH88_013410,-33852.01379,7812
TGRH88_030140,-33864.01379,7813
TGRH88_003350,-33898.01381,7814
TGRH88_071650,-33900.01381,7815
TGRH88_036990,-33916.01382,7816
TGRH88_008550,-33934.01382,7817
TGRH88_016840,-33948.01383,7818
TGRH88_047520,-33960.01383,7819
TGRH88_048480,-33968.01384,7820
TGRH88_019130,-34004.01385,7821
TGRH88_061430,-34010.01385,7822
TGRH88_059140,-34056.01387,7823
TGRH88_075360,-34074.01388,7824
TGRH88_019150,-34082.01388,7825
TGRH88_050730,-34090.01389,7826
TGRH88_038890,-34092.01389,7827
TGRH88_031280,-34120.0139,7828
TGRH88_081950,-34144.01391,7829
TGRH88_021860,-34170.01392,7830
TGRH88_069210,-34190.01393,7831
TGRH88_019830,-34196.01393,7832
TGRH88_039780,-34214.01394,7833
TGRH88_044350,-34240.01395,7834
TGRH88_045530,-34248.01395,7835
TGRH88_048800,-34292.01397,7836
TGRH88_087857,-34300.01397,7837
TGRH88_067310,-34310.01398,7838
TGRH88_084330,-34318.01398,7839
TGRH88_076450,-34318.01398,7840
TGRH88_032060,-34320.01398,7841
TGRH88_065820,-34326.01398,7842
TGRH88_073180,-34358.014,7843
TGRH88_014490,-34382.01401,7844
TGRH88_009110,-34398.01401,7845
TGRH88_045150,-34406.01402,7846
TGRH88_066390,-34416.01402,7847
TGRH88_035000,-34446.01403,7848
TGRH88_024630,-34458.01404,7849
TGRH88_006170,-34468.01404,7850
TGRH88_062320,-34470.01404,7851
TGRH88_035090,-34502.01405,7852
TGRH88_024400,-34506.01406,7853
TGRH88_017440,-34516.01406,7854
TGRH88_036820,-34546.01407,7855
TGRH88_014500,-34554.01408,7856
TGRH88_000500,-34618.0141,7857
TGRH88_049870,-34636.01411,7858
TGRH88_003840,-34654.01412,7859
TGRH88_076340,-34654.01412,7860
TGRH88_009120,-34656.01412,7861
TGRH88_030820,-34700.01414,7862
TGRH88_021330,-34702.01414,7863
TGRH88_012020,-34726.01415,7864
TGRH88_045690,-34758.01416,7865
TGRH88_006510,-34774.01417,7866
TGRH88_018590,-34778.01417,7867
TGRH88_048370,-34788.01417,7868
TGRH88_027350,-34790.01417,7869
TGRH88_055160,-34800.01418,7870
TGRH88_027070,-34824.01419,7871
TGRH88_053770,-34830.01419,7872
TGRH88_079950,-34838.01419,7873
TGRH88_053000,-34856.0142,7874
TGRH88_048220,-34868.0142,7875
TGRH88_066280,-34868.0142,7876
TGRH88_074950,-34906.01422,7877
TGRH88_072840,-34914.01422,7878
TGRH88_006650,-34924.01423,7879
TGRH88_013330,-34934.01423,7880
TGRH88_019600,-34936.01423,7881
TGRH88_031830,-34964.01424,7882
TGRH88_021780,-34998.01426,7883
TGRH88_073610,-35004.01426,7884
TGRH88_064420,-35036.01427,7885
TGRH88_086380,-35038.01427,7886
TGRH88_059780,-35038.01427,7887
TGRH88_076960,-35040.01427,7888
TGRH88_075370,-35040.01427,7889
TGRH88_051840,-35062.01428,7890
TGRH88_045170,-35064.01428,7891
TGRH88_023110,-35086.01429,7892
TGRH88_021350,-35088.01429,7893
TGRH88_057210,-35088.01429,7894
TGRH88_027750,-35122.01431,7895
TGRH88_067510,-35142.01432,7896
TGRH88_068320,-35154.01432,7897
TGRH88_051210,-35168.01433,7898
TGRH88_075040,-35182.01433,7899
TGRH88_007200,-35188.01433,7900
TGRH88_004820,-35196.01434,7901
TGRH88_045800,-35196.01434,7902
TGRH88_030290,-35200.01434,7903
TGRH88_006310,-35206.01434,7904
TGRH88_013820,-35220.01435,7905
TGRH88_082310,-35234.01435,7906
TGRH88_006770,-35252.01436,7907
TGRH88_045820,-35272.01437,7908
TGRH88_037490,-35274.01437,7909
TGRH88_033780,-35276.01437,7910
TGRH88_004830,-35290.01438,7911
TGRH88_075280,-35320.01439,7912
TGRH88_068880,-35340.0144,7913
