Protein,MC4_Rank,MCT_Rank,MC4_Score,MCT_Score
TGRH88_016470,7497,7717,0.079793764,0.052786644
TGRH88_074040,7498,7408,0.079671004,0.090719371
TGRH88_022100,7499,7730,0.079548245,0.051190768
TGRH88_000620,7500,7156,0.079425485,0.1216548
TGRH88_079950,7501,7770,0.079302725,0.046280383
TGRH88_023160,7502,7332,0.079179966,0.100049104
TGRH88_004820,7503,7786,0.079057206,0.044316229
TGRH88_042720,7504,6705,0.078934446,0.177019396
TGRH88_051750,7505,7204,0.078811687,0.115762337
TGRH88_038720,7506,7636,0.078688927,0.062730174
TGRH88_016680,7507,7250,0.078566167,0.110115394
TGRH88_072180,7508,7307,0.078443408,0.103118095
TGRH88_047550,7509,7230,0.078320648,0.112570587
TGRH88_007850,7510,7154,0.078197889,0.121900319
TGRH88_060840,7511,7362,0.078075129,0.096366315
TGRH88_068250,7512,7583,0.077952369,0.069236435
TGRH88_026820,7513,7100,0.07782961,0.12852934
TGRH88_031860,7514,7441,0.07770685,0.086668303
TGRH88_056140,7515,7359,0.07758409,0.096734594
TGRH88_058690,7516,7014,0.077461331,0.139086668
TGRH88_010130,7517,7516,0.077338571,0.077461331
TGRH88_021980,7518,7530,0.077215811,0.075742696
TGRH88_015170,7519,7705,0.077093052,0.054259759
TGRH88_023650,7520,7580,0.076970292,0.069604714
TGRH88_061540,7521,7291,0.076847533,0.105082249
TGRH88_020120,7522,7598,0.076724773,0.067395041
TGRH88_052550,7523,7126,0.076602013,0.125337589
TGRH88_082310,7524,7802,0.076479254,0.042352075
TGRH88_000670,7525,7340,0.076356494,0.099067027
TGRH88_049370,7526,7345,0.076233734,0.098453229
TGRH88_001650,7527,7199,0.076110975,0.116376136
TGRH88_029010,7528,7514,0.075988215,0.07770685
TGRH88_083350,7529,7501,0.075865455,0.079302725
TGRH88_018680,7530,7253,0.075742696,0.109747115
TGRH88_053730,7531,7592,0.075619936,0.068131598
TGRH88_024890,7532,7509,0.075497177,0.078320648
TGRH88_055590,7533,7335,0.075374417,0.099680825
TGRH88_045170,7534,7799,0.075251657,0.042720354
TGRH88_034940,7535,7290,0.075128898,0.105205009
TGRH88_080060,7536,6905,0.075006138,0.152467469
TGRH88_011150,7537,7478,0.074883378,0.082126197
TGRH88_019750,7538,7692,0.074760619,0.055855635
TGRH88_055650,7539,6589,0.074637859,0.191259514
TGRH88_036820,7540,7778,0.074515099,0.045298306
TGRH88_024380,7541,7259,0.07439234,0.109010557
TGRH88_012320,7542,7643,0.07426958,0.061870857
TGRH88_014090,7543,7826,0.074146821,0.039405843
TGRH88_034670,7544,7568,0.074024061,0.07107783
TGRH88_060750,7545,7367,0.073901301,0.095752517
TGRH88_009350,7546,7738,0.073778542,0.050208691
TGRH88_067490,7547,7572,0.073655782,0.070586791
TGRH88_041300,7548,7479,0.073533022,0.082003437
TGRH88_069880,7549,7714,0.073410263,0.053154923
TGRH88_070450,7550,6782,0.073287503,0.167566904
TGRH88_053750,7551,7062,0.073164743,0.133194206
TGRH88_053110,7552,7639,0.073041984,0.062361895
TGRH88_021330,7553,7788,0.072919224,0.04407071
TGRH88_055160,7554,7796,0.072796465,0.043088632
TGRH88_082690,7555,7404,0.072673705,0.09121041
TGRH88_026280,7556,7867,0.072550945,0.034372698
TGRH88_063430,7557,7375,0.072428186,0.094770439
TGRH88_053960,7558,7698,0.072305426,0.055119077
TGRH88_062220,7559,7733,0.072182666,0.05082249
TGRH88_003920,7560,7418,0.072059907,0.089491775
TGRH88_040590,7561,7734,0.071937147,0.05069973
TGRH88_076330,7562,7719,0.071814387,0.052541124
TGRH88_017240,7563,7707,0.071691628,0.05401424
TGRH88_030320,7564,7647,0.071568868,0.061379818
TGRH88_031830,7565,7808,0.071446109,0.041615517
TGRH88_022960,7566,7854,0.071323349,0.035968574
TGRH88_080940,7567,7310,0.071200589,0.102749816
TGRH88_013350,7568,7464,0.07107783,0.083844832
TGRH88_021030,7569,7172,0.07095507,0.119690646
TGRH88_052940,7570,7417,0.07083231,0.089614535
TGRH88_016550,7571,7856,0.070709551,0.035723054
TGRH88_024400,7572,7789,0.070586791,0.04394795
TGRH88_026560,7573,7615,0.070464031,0.065308127
TGRH88_009560,7574,7678,0.070341272,0.05757427
TGRH88_021860,7575,7777,0.070218512,0.045421066
TGRH88_000500,7576,7798,0.070095753,0.042843113
TGRH88_050120,7577,7657,0.069972993,0.060152222
TGRH88_055780,7578,6987,0.069850233,0.142401178
TGRH88_082890,7579,7684,0.069727474,0.056837712
TGRH88_021540,7580,7888,0.069604714,0.031794746
TGRH88_012740,7581,7885,0.069481954,0.032163025
TGRH88_080810,7582,7027,0.069359195,0.137490793
TGRH88_080570,7583,7489,0.069236435,0.080775841
TGRH88_024300,7584,7608,0.069113675,0.066167444
TGRH88_025020,7585,7428,0.068990916,0.088264179
TGRH88_077280,7586,7444,0.068868156,0.086300025
TGRH88_069650,7587,7012,0.068745397,0.139332188
TGRH88_015080,7588,7718,0.068622637,0.052663884
TGRH88_058050,7589,7438,0.068499877,0.087036582
TGRH88_066200,7590,7554,0.068377118,0.072796465
TGRH88_024820,7591,7602,0.068254358,0.066904002
TGRH88_023920,7592,7512,0.068131598,0.077952369
TGRH88_021350,7593,7823,0.068008839,0.039774122
TGRH88_007990,7594,7070,0.067886079,0.132212129
TGRH88_062820,7595,7180,0.067763319,0.118708569
TGRH88_067430,7596,7112,0.06764056,0.127056224
TGRH88_008550,7597,7776,0.0675178,0.045543825
TGRH88_068000,7598,7001,0.067395041,0.140682544
TGRH88_050080,7599,7586,0.067272281,0.068868156
TGRH88_048360,7600,7702,0.067149521,0.054628038
TGRH88_042380,7601,7401,0.067026762,0.091578689
TGRH88_072990,7602,7682,0.066904002,0.057083231
TGRH88_057840,7603,7069,0.066781242,0.132334888
TGRH88_045510,7604,7764,0.066658483,0.047016941
TGRH88_006490,7605,7711,0.066535723,0.053523202
TGRH88_059120,7606,7543,0.066412963,0.074146821
TGRH88_028390,7607,6980,0.066290204,0.143260496
TGRH88_050340,7608,7209,0.066167444,0.115148539
TGRH88_058070,7609,7252,0.066044685,0.109869875
TGRH88_016260,7610,7903,0.065921925,0.029953351
TGRH88_041100,7611,7603,0.065799165,0.066781242
TGRH88_074180,7612,7415,0.065676406,0.089860054
TGRH88_037680,7613,7400,0.065553646,0.091701449
TGRH88_031280,7614,7793,0.065430886,0.043456911
TGRH88_062160,7615,7549,0.065308127,0.073410263
TGRH88_040150,7616,7461,0.065185367,0.084213111
TGRH88_082770,7617,7752,0.065062607,0.048490056
TGRH88_074950,7618,7827,0.064939848,0.039283084
TGRH88_013820,7619,7840,0.064817088,0.037687208
TGRH88_049310,7620,7342,0.064694329,0.098821507
TGRH88_072680,7621,7676,0.064571569,0.057819789
TGRH88_040560,7622,7662,0.064448809,0.059538424
TGRH88_015450,7623,7485,0.06432605,0.081266879
TGRH88_036250,7624,7327,0.06420329,0.100662902
TGRH88_037490,7625,7846,0.06408053,0.036950651
TGRH88_052230,7626,7057,0.063957771,0.133808004
TGRH88_050930,7627,7469,0.063835011,0.083231034
TGRH88_018040,7628,7644,0.063712251,0.061748097
TGRH88_022230,7629,7659,0.063589492,0.059906703
TGRH88_007270,7630,7913,0.063466732,0.028725755
TGRH88_008020,7631,7917,0.063343973,0.028234716
TGRH88_055130,7632,7870,0.063221213,0.034004419
TGRH88_013470,7633,6974,0.063098453,0.143997054
TGRH88_081950,7634,7805,0.062975694,0.041983796
TGRH88_077690,7635,7402,0.062852934,0.091455929
TGRH88_028020,7636,7587,0.062730174,0.068745397
TGRH88_057390,7637,7679,0.062607415,0.05745151
TGRH88_039590,7638,7688,0.062484655,0.056346673
TGRH88_030820,7639,7831,0.062361895,0.038792045
TGRH88_006600,7640,7502,0.062239136,0.079179966
TGRH88_065890,7641,7626,0.062116376,0.063957771
TGRH88_004500,7642,7757,0.061993616,0.047876258
TGRH88_053600,7643,7457,0.061870857,0.084704149
TGRH88_035610,7644,7302,0.061748097,0.103731893
TGRH88_048210,7645,7909,0.061625338,0.029216794
TGRH88_017250,7646,7745,0.061502578,0.049349374
TGRH88_053890,7647,7262,0.061379818,0.108642278
TGRH88_020690,7648,7627,0.061257059,0.063835011
TGRH88_031130,7649,7116,0.061134299,0.126565185
TGRH88_078550,7650,7697,0.061011539,0.055241836
TGRH88_014290,7651,7621,0.06088878,0.064571569
TGRH88_039920,7652,7482,0.06076602,0.081635158
TGRH88_012540,7653,7148,0.06064326,0.122636877
TGRH88_083670,7654,7772,0.060520501,0.046034864
TGRH88_022690,7655,7862,0.060397741,0.034986496
TGRH88_068270,7656,7664,0.060274982,0.059292904
TGRH88_085710,7657,7797,0.060152222,0.042965873
TGRH88_034740,7658,7534,0.060029462,0.075251657
TGRH88_048480,7659,7807,0.059906703,0.041738276
TGRH88_084330,7660,7822,0.059783943,0.039896882
TGRH88_004630,7661,7669,0.059661183,0.058679106
TGRH88_021070,7662,7541,0.059538424,0.07439234
TGRH88_005340,7663,7795,0.059415664,0.043211392
TGRH88_008960,7664,7800,0.059292904,0.042597594
TGRH88_053100,7665,7751,0.059170145,0.048612816
TGRH88_021490,7666,7249,0.059047385,0.110238154
TGRH88_009730,7667,7432,0.058924626,0.08777314
TGRH88_074470,7668,6820,0.058801866,0.162902038
TGRH88_073210,7669,7699,0.058679106,0.054996317
TGRH88_041370,7670,7658,0.058556347,0.060029462
TGRH88_039550,7671,7437,0.058433587,0.087159342
TGRH88_064180,7672,7746,0.058310827,0.049226614
TGRH88_024260,7673,7781,0.058188068,0.044930027
TGRH88_037770,7674,7877,0.058065308,0.033145102
TGRH88_087825,7675,7902,0.057942548,0.030076111
TGRH88_020000,7676,7630,0.057819789,0.063466732
TGRH88_031930,7677,7868,0.057697029,0.034249939
TGRH88_020640,7678,7577,0.05757427,0.069972993
TGRH88_012710,7679,7693,0.05745151,0.055732875
TGRH88_060260,7680,7304,0.05732875,0.103486374
TGRH88_082400,7681,7364,0.057205991,0.096120795
TGRH88_065010,7682,7371,0.057083231,0.095261478
TGRH88_066090,7683,7787,0.056960471,0.044193469
TGRH88_036990,7684,7816,0.056837712,0.04063344
TGRH88_003730,7685,7809,0.056714952,0.041492757
TGRH88_009770,7686,7918,0.056592192,0.028111957
TGRH88_054220,7687,7722,0.056469433,0.052172846
TGRH88_056640,7688,7497,0.056346673,0.079793764
TGRH88_004530,7689,7604,0.056223914,0.066658483
TGRH88_059890,7690,7761,0.056101154,0.04738522
TGRH88_036340,7691,7944,0.055978394,0.024920206
TGRH88_053280,7692,7892,0.055855635,0.031303707
TGRH88_065820,7693,7837,0.055732875,0.038055487
TGRH88_044230,7694,7804,0.055610115,0.042106555
TGRH88_079780,7695,7505,0.055487356,0.078811687
TGRH88_078790,7696,7491,0.055364596,0.080530322
TGRH88_075370,7697,7855,0.055241836,0.035845814
TGRH88_079970,7698,7498,0.055119077,0.079671004
TGRH88_002300,7699,7922,0.054996317,0.027620918
TGRH88_037740,7700,7376,0.054873558,0.09464768
TGRH88_002620,7701,7467,0.054750798,0.083476553
TGRH88_016770,7702,7927,0.054628038,0.02700712
TGRH88_025400,7703,7874,0.054505279,0.033513381
TGRH88_006730,7704,7410,0.054382519,0.090473852
TGRH88_059060,7705,7775,0.054259759,0.045666585
TGRH88_041030,7706,7176,0.054137,0.119199607
TGRH88_028610,7707,7397,0.05401424,0.092069727
TGRH88_077610,7708,7635,0.05389148,0.062852934
TGRH88_019130,7709,7832,0.053768721,0.038669286
TGRH88_042430,7710,7323,0.053645961,0.101153941
TGRH88_043940,7711,7670,0.053523202,0.058556347
TGRH88_061820,7712,7784,0.053400442,0.044561748
TGRH88_084480,7713,7350,0.053277682,0.09783943
TGRH88_081480,7714,7876,0.053154923,0.033267862
TGRH88_050470,7715,7585,0.053032163,0.068990916
TGRH88_084550,7716,7889,0.052909403,0.031671986
TGRH88_038120,7717,7185,0.052786644,0.11809477
TGRH88_014330,7718,7950,0.052663884,0.024183648
TGRH88_036940,7719,7649,0.052541124,0.061134299
TGRH88_043530,7720,7943,0.052418365,0.025042966
TGRH88_081080,7721,7925,0.052295605,0.027252639
TGRH88_045800,7722,7873,0.052172846,0.03363614
TGRH88_060310,7723,7740,0.052050086,0.049963172
TGRH88_045670,7724,7898,0.051927326,0.03056715
TGRH88_039870,7725,7881,0.051804567,0.032654063
TGRH88_071020,7726,7773,0.051681807,0.045912104
TGRH88_013650,7727,7756,0.051559047,0.047999018
TGRH88_000570,7728,7954,0.051436288,0.02369261
TGRH88_035330,7729,7880,0.051313528,0.032776823
TGRH88_010600,7730,7735,0.051190768,0.05057697
TGRH88_038760,7731,7960,0.051068009,0.022956052
TGRH88_082430,7732,6889,0.050945249,0.154431623
TGRH88_009080,7733,7899,0.05082249,0.03044439
TGRH88_061430,7734,7839,0.05069973,0.037809968
TGRH88_024030,7735,7525,0.05057697,0.076356494
TGRH88_028380,7736,7391,0.050454211,0.092806285
TGRH88_041480,7737,7552,0.050331451,0.073041984
TGRH88_010760,7738,7607,0.050208691,0.066290204
TGRH88_065740,7739,7248,0.050085932,0.110360913
TGRH88_021780,7740,7871,0.049963172,0.03388166
TGRH88_078560,7741,7911,0.049840412,0.028971274
TGRH88_072480,7742,7645,0.049717653,0.061625338
TGRH88_044980,7743,7709,0.049594893,0.053768721
TGRH88_017390,7744,7972,0.049472134,0.021482936
TGRH88_052440,7745,7962,0.049349374,0.022710533
TGRH88_043150,7746,7668,0.049226614,0.058801866
TGRH88_020370,7747,7691,0.049103855,0.055978394
TGRH88_061060,7748,7074,0.048981095,0.13172109
TGRH88_065360,7749,7609,0.048858335,0.066044685
TGRH88_065020,7750,7919,0.048735576,0.027989197
TGRH88_040430,7751,7339,0.048612816,0.099189786
TGRH88_041630,7752,7914,0.048490056,0.028602995
TGRH88_002640,7753,7536,0.048367297,0.075006138
TGRH88_047950,7754,7531,0.048244537,0.075619936
TGRH88_042180,7755,7979,0.048121778,0.020623619
TGRH88_044010,7756,7694,0.047999018,0.055610115
TGRH88_032990,7757,7942,0.047876258,0.025165726
TGRH88_066520,7758,7961,0.047753499,0.022833292
TGRH88_025880,7759,7982,0.047630739,0.02025534
TGRH88_046850,7760,7923,0.047507979,0.027498159
TGRH88_076480,7761,7510,0.04738522,0.078197889
TGRH88_055760,7762,7843,0.04726246,0.03731893
TGRH88_000330,7763,7767,0.0471397,0.046648662
TGRH88_002330,7764,7349,0.047016941,0.09796219
TGRH88_000920,7765,7978,0.046894181,0.020746379
TGRH88_065980,7766,7224,0.046771422,0.113307145
TGRH88_062950,7767,7760,0.046648662,0.047507979
TGRH88_069000,7768,7139,0.046525902,0.123741714
TGRH88_021680,7769,7973,0.046403143,0.021360177
TGRH88_030520,7770,7904,0.046280383,0.029830592
TGRH88_040400,7771,7951,0.046157623,0.024060889
TGRH88_062340,7772,7219,0.046034864,0.113920943
TGRH88_020240,7773,7794,0.045912104,0.043334152
TGRH88_037400,7774,7594,0.045789344,0.067886079
TGRH88_062180,7775,7713,0.045666585,0.053277682
TGRH88_050130,7776,7298,0.045543825,0.104222932
TGRH88_063340,7777,7589,0.045421066,0.068499877
TGRH88_005230,7778,7820,0.045298306,0.040142401
TGRH88_017610,7779,7980,0.045175546,0.020500859
TGRH88_055250,7780,6913,0.045052787,0.151485392
TGRH88_044130,7781,7681,0.044930027,0.057205991
TGRH88_076740,7782,7124,0.044807267,0.125583108
TGRH88_007080,7783,7741,0.044684508,0.049840412
TGRH88_053830,7784,7920,0.044561748,0.027866438
TGRH88_006160,7785,8002,0.044438988,0.017800147
TGRH88_031760,7786,7946,0.044316229,0.024674687
TGRH88_000340,7787,7596,0.044193469,0.06764056
TGRH88_073610,7788,7886,0.04407071,0.032040265
TGRH88_003080,7789,7537,0.04394795,0.074883378
TGRH88_019790,7790,7768,0.04382519,0.046525902
TGRH88_038900,7791,7617,0.043702431,0.065062607
TGRH88_038170,7792,7791,0.043579671,0.043702431
TGRH88_072140,7793,7715,0.043456911,0.053032163
TGRH88_006770,7794,7895,0.043334152,0.030935428
TGRH88_082530,7795,7540,0.043211392,0.074515099
TGRH88_045150,7796,7869,0.043088632,0.034127179
TGRH88_013840,7797,7940,0.042965873,0.025411245
TGRH88_039840,7798,7355,0.042843113,0.097225632
TGRH88_029660,7799,7955,0.042720354,0.02356985
TGRH88_007380,7800,7724,0.042597594,0.051927326
TGRH88_075500,7801,7842,0.042474834,0.037441689
TGRH88_069660,7802,7528,0.042352075,0.075988215
TGRH88_005930,7803,7936,0.042229315,0.025902283
TGRH88_056000,7804,7564,0.042106555,0.071568868
TGRH88_027980,7805,7655,0.041983796,0.060397741
TGRH88_077080,7806,7240,0.041861036,0.11134299
TGRH88_040820,7807,7648,0.041738276,0.061257059
TGRH88_067120,7808,7610,0.041615517,0.065921925
TGRH88_025090,7809,7977,0.041492757,0.020869138
TGRH88_037090,7810,7700,0.041369998,0.054873558
TGRH88_043480,7811,7736,0.041247238,0.050454211
TGRH88_031560,7812,7814,0.041124478,0.040878959
TGRH88_065090,7813,7674,0.041001719,0.058065308
TGRH88_015820,7814,7619,0.040878959,0.064817088
TGRH88_058150,7815,7817,0.040756199,0.04051068
TGRH88_029970,7816,7599,0.04063344,0.067272281
TGRH88_004860,7817,7455,0.04051068,0.084949669
TGRH88_064930,7818,7520,0.04038792,0.076970292
TGRH88_022370,7819,7561,0.040265161,0.071937147
TGRH88_009320,7820,7812,0.040142401,0.041124478
TGRH88_007290,7821,7851,0.040019642,0.036336852
TGRH88_043720,7822,8009,0.039896882,0.01694083
TGRH88_003070,7823,7934,0.039774122,0.026147803
TGRH88_074820,7824,7504,0.039651363,0.078934446
TGRH88_067500,7825,7841,0.039528603,0.037564449
TGRH88_046450,7826,7424,0.039405843,0.088755217
TGRH88_014870,7827,7524,0.039283084,0.076479254
TGRH88_049090,7828,7994,0.039160324,0.018782224
TGRH88_039820,7829,7597,0.039037564,0.0675178
TGRH88_023380,7830,7731,0.038914805,0.051068009
TGRH88_079240,7831,7653,0.038792045,0.06064326
TGRH88_029320,7832,8018,0.038669286,0.015835993
TGRH88_032600,7833,7966,0.038546526,0.022219494
TGRH88_011660,7834,7928,0.038423766,0.02688436
TGRH88_058280,7835,7515,0.038301007,0.07758409
TGRH88_078570,7836,7992,0.038178247,0.019027744
TGRH88_002850,7837,8020,0.038055487,0.015590474
TGRH88_009120,7838,7893,0.037932728,0.031180948
TGRH88_022520,7839,7575,0.037809968,0.070218512
TGRH88_080890,7840,7852,0.037687208,0.036214093
TGRH88_065720,7841,7921,0.037564449,0.027743678
TGRH88_054480,7842,7941,0.037441689,0.025288485
TGRH88_064070,7843,7695,0.03731893,0.055487356
TGRH88_025290,7844,7614,0.03719617,0.065430886
TGRH88_017640,7845,7933,0.03707341,0.026270562
TGRH88_030150,7846,7495,0.036950651,0.080039283
TGRH88_043670,7847,7836,0.036827891,0.038178247
TGRH88_030250,7848,7835,0.036705131,0.038301007
TGRH88_017850,7849,7616,0.036582372,0.065185367
TGRH88_003350,7850,7875,0.036459612,0.033390621
TGRH88_079700,7851,7785,0.036336852,0.044438988
TGRH88_066280,7852,7905,0.036214093,0.029707832
TGRH88_021290,7853,7507,0.036091333,0.078566167
TGRH88_031480,7854,7727,0.035968574,0.051559047
TGRH88_008220,7855,7780,0.035845814,0.045052787
TGRH88_082070,7856,7538,0.035723054,0.074760619
TGRH88_010570,7857,7628,0.035600295,0.063712251
TGRH88_053000,7858,7907,0.035477535,0.029462313
TGRH88_010300,7859,7445,0.035354775,0.086177265
TGRH88_040660,7860,7513,0.035232016,0.07782961
TGRH88_064120,7861,7696,0.035109256,0.055364596
TGRH88_043460,7862,7412,0.034986496,0.090228333
TGRH88_053040,7863,7595,0.034863737,0.067763319
TGRH88_011220,7864,8023,0.034740977,0.015222195
TGRH88_031870,7865,7845,0.034618218,0.03707341
TGRH88_035320,7866,7720,0.034495458,0.052418365
TGRH88_051840,7867,7916,0.034372698,0.028357476
TGRH88_073320,7868,7810,0.034249939,0.041369998
TGRH88_082450,7869,7394,0.034127179,0.092438006
TGRH88_018830,7870,8026,0.034004419,0.014853916
TGRH88_000810,7871,7969,0.03388166,0.021851215
TGRH88_054560,7872,7759,0.0337589,0.047630739
TGRH88_075710,7873,8028,0.03363614,0.014608397
TGRH88_000320,7874,7748,0.033513381,0.048981095
TGRH88_057220,7875,7449,0.033390621,0.085686226
TGRH88_069100,7876,7766,0.033267862,0.046771422
TGRH88_073110,7877,8011,0.033145102,0.016695311
TGRH88_025420,7878,7990,0.033022342,0.019273263
TGRH88_073590,7879,7701,0.032899583,0.054750798
TGRH88_006110,7880,7758,0.032776823,0.047753499
TGRH88_069240,7881,7771,0.032654063,0.046157623
TGRH88_040960,7882,8047,0.032531304,0.012275964
TGRH88_025940,7883,8012,0.032408544,0.016572551
TGRH88_074420,7884,7967,0.032285784,0.022096735
TGRH88_071190,7885,7968,0.032163025,0.021973975
TGRH88_072280,7886,7956,0.032040265,0.023447091
TGRH88_042480,7887,7806,0.031917506,0.041861036
TGRH88_011300,7888,7725,0.031794746,0.051804567
TGRH88_013410,7889,7882,0.031671986,0.032531304
TGRH88_061330,7890,7582,0.031549227,0.069359195
TGRH88_026300,7891,7743,0.031426467,0.049594893
TGRH88_065860,7892,7884,0.031303707,0.032285784
TGRH88_082990,7893,7848,0.031180948,0.036705131
TGRH88_055430,7894,7473,0.031058188,0.082739995
TGRH88_029420,7895,7496,0.030935428,0.079916523
TGRH88_075360,7896,7894,0.030812669,0.031058188
TGRH88_070490,7897,7558,0.030689909,0.072305426
TGRH88_073990,7898,7782,0.03056715,0.044807267
TGRH88_069210,7899,7896,0.03044439,0.030812669
TGRH88_059130,7900,7386,0.03032163,0.093420083
TGRH88_033190,7901,7413,0.030198871,0.090105573
TGRH88_016460,7902,7976,0.030076111,0.020991898
TGRH88_007650,7903,8015,0.029953351,0.016204272
TGRH88_041610,7904,7458,0.029830592,0.08458139
TGRH88_013330,7905,7926,0.029707832,0.02712988
TGRH88_012850,7906,7995,0.029585072,0.018659465
TGRH88_043750,7907,7790,0.029462313,0.04382519
TGRH88_012610,7908,7849,0.029339553,0.036582372
TGRH88_004830,7909,7938,0.029216794,0.025656764
TGRH88_013300,7910,7997,0.029094034,0.018413945
TGRH88_053940,7911,7803,0.028971274,0.042229315
TGRH88_003980,7912,7983,0.028848515,0.02013258
TGRH88_041110,7913,7891,0.028725755,0.031426467
TGRH88_068620,7914,7853,0.028602995,0.036091333
TGRH88_033310,7915,7974,0.028480236,0.021237417
TGRH88_067530,7916,7866,0.028357476,0.034495458
TGRH88_074060,7917,7959,0.028234716,0.023078812
TGRH88_012930,7918,7821,0.028111957,0.040019642
TGRH88_035090,7919,7915,0.027989197,0.028480236
TGRH88_052400,7920,7878,0.027866438,0.033022342
TGRH88_001370,7921,8058,0.027743678,0.010925608
