Protein,VIKOR_Rank,EDAS_Rank,SPOTIS_Rank,Ranky_Score_Rank,Ranky_Rank,Borda_Score,Borda_Rank
TGRH88_054420,6384,7759,6371,6371,7611,6899.2,7269
TGRH88_003810,6623,6968,6614,6614,7678,6899.4,7270
TGRH88_012070,7181,6336,7177,7177,6629,6900,7271
TGRH88_021070,7663,5289,7661,7661,6227,6900.2,7272
TGRH88_023920,7592,6357,7590,7590,5386,6903,7273
TGRH88_041300,7548,6127,7546,7546,5755,6904.4,7274
TGRH88_028090,6522,7599,6510,6510,7382,6904.6,7275
TGRH88_047680,6797,7135,6787,6787,7018,6904.8,7276
TGRH88_055710,6414,7786,6401,6401,7525,6905.4,7277
TGRH88_033410,6152,8051,6132,6132,8070,6907.4,7278
TGRH88_031270,6189,7954,6173,6173,8049,6907.6,7279
TGRH88_063930,6765,7327,6756,6756,6942,6909.2,7280
TGRH88_074320,7967,6599,7967,7967,4048,6909.6,7281
TGRH88_067760,6636,7391,6627,6627,7270,6910.2,7282
TGRH88_051980,7051,7178,7046,7046,6230,6910.2,7282
TGRH88_004200,6404,7342,6390,6390,8027,6910.6,7284
TGRH88_082020,7486,7141,7483,7484,4961,6911,7285
TGRH88_030270,8000,5790,8000,8000,4776,6913.2,7286
TGRH88_015840,6491,7374,6480,6480,7742,6913.4,7287
TGRH88_053290,7105,7028,7102,7102,6237,6914.8,7288
TGRH88_038900,7792,5507,7791,7791,5706,6917.4,7289
TGRH88_011150,7536,5428,7534,7534,6555,6917.4,7289
TGRH88_064760,7228,7495,7223,7223,5424,6918.6,7291
TGRH88_025250,6602,7438,6591,6591,7376,6919.6,7292
TGRH88_009410,6338,7561,6324,6324,8055,6920.4,7293
TGRH88_082210,6484,7942,6472,6472,7235,6921,7294
TGRH88_042930,6877,7000,6869,6869,7001,6923.2,7295
TGRH88_052090,6716,7548,6707,6707,6940,6923.6,7296
TGRH88_052340,6570,7461,6557,6557,7473,6923.6,7296
TGRH88_032800,6705,7251,6697,6697,7273,6924.6,7298
TGRH88_027680,7119,6329,7116,7114,6948,6925.2,7299
TGRH88_075840,6771,7406,6760,6761,6930,6925.6,7300
TGRH88_053510,7394,6823,7388,7388,5636,6925.8,7301
TGRH88_041330,6921,7067,6915,6915,6823,6928.2,7302
TGRH88_000880,6776,6830,6766,6766,7512,6930,7303
TGRH88_016500,6630,6946,6622,6623,7830,6930.2,7304
TGRH88_034540,6846,6985,6838,6838,7153,6932,7305
TGRH88_031770,7209,6777,7204,7204,6279,6934.6,7306
TGRH88_016480,7270,6817,7266,7266,6070,6937.8,7307
TGRH88_065360,7748,6003,7747,7747,5448,6938.6,7308
TGRH88_076100,6591,7797,6580,6580,7145,6938.6,7308
TGRH88_050470,7716,6242,7713,7713,5321,6941,7310
TGRH88_052290,6264,8019,6250,6250,7924,6941.4,7311
TGRH88_014110,6333,7666,6318,6318,8072,6941.4,7311
TGRH88_053760,6427,7808,6414,6414,7645,6941.6,7313
TGRH88_041000,6474,7508,6462,6462,7821,6945.4,7314
TGRH88_013830,6512,7428,6500,6500,7789,6945.8,7315
TGRH88_010760,7738,5633,7736,7736,5887,6946,7316
TGRH88_037950,6509,7614,6497,6497,7619,6947.2,7317
TGRH88_060600,7927,6909,7927,7927,4047,6947.4,7318
TGRH88_020250,7443,6000,7437,7437,6421,6947.6,7319
TGRH88_009190,6195,8052,6179,6179,8133,6947.6,7319
TGRH88_004680,6313,7791,6298,6298,8039,6947.8,7321
TGRH88_017280,6293,7856,6277,6277,8038,6948.2,7322
TGRH88_040080,7185,6279,7180,7180,6918,6948.4,7323
TGRH88_028150,6892,6853,6886,6886,7231,6949.6,7324
TGRH88_070630,6448,7969,6436,6436,7464,6950.6,7325
TGRH88_033470,6379,7857,6365,6365,7788,6950.8,7326
TGRH88_028950,6242,7984,6228,6228,8074,6951.2,7327
TGRH88_015070,7084,6319,7080,7080,7199,6952.4,7328
TGRH88_061350,7019,7124,7013,7013,6596,6953,7329
TGRH88_083350,7529,6811,7527,7527,5375,6953.8,7330
TGRH88_010580,6793,7055,6783,6783,7355,6953.8,7330
TGRH88_013230,7251,5896,7247,7247,7135,6955.2,7332
TGRH88_000680,6822,6869,6814,6814,7458,6955.4,7333
TGRH88_040050,7435,6577,7429,7429,5912,6956.4,7334
TGRH88_020640,7679,5291,7677,7677,6465,6957.8,7335
TGRH88_059120,7606,6450,7604,7604,5526,6958,7336
TGRH88_066450,6442,7851,6430,6430,7643,6959.2,7337
TGRH88_070100,6557,7730,6544,6544,7428,6960.6,7338
TGRH88_058160,6515,7698,6503,6503,7588,6961.4,7339
TGRH88_007520,6844,7324,6836,6836,6968,6961.6,7340
TGRH88_052610,6837,7390,6829,6829,6924,6961.8,7341
TGRH88_024890,7532,5511,7530,7530,6706,6961.8,7341
TGRH88_079240,7831,6314,7830,7830,5012,6963.4,7343
TGRH88_045600,7214,6261,7209,7209,6929,6964.4,7344
TGRH88_030890,6282,7955,6267,6267,8056,6965.4,7345
TGRH88_062160,7615,7328,7613,7613,4662,6966.2,7346
TGRH88_050050,6751,7396,6742,6742,7200,6966.2,7346
TGRH88_007600,6487,7369,6475,6475,8025,6966.2,7346
TGRH88_052820,6346,8042,6332,6332,7783,6967,7349
TGRH88_061250,7985,5768,7985,7985,5116,6967.8,7350
TGRH88_033250,7357,6123,7351,7351,6664,6969.2,7351
TGRH88_023190,6703,7144,6695,6695,7614,6970.2,7352
TGRH88_042740,7949,5408,7949,7949,5598,6970.6,7353
TGRH88_035910,7459,6461,7455,7455,6024,6970.8,7354
TGRH88_036240,6297,7978,6280,6281,8029,6973,7355
TGRH88_040820,7806,5642,7805,7805,5812,6974,7356
TGRH88_017740,7198,6715,7193,7193,6572,6974.2,7357
TGRH88_011330,7479,6695,7475,7475,5749,6974.6,7358
TGRH88_027420,6306,7920,6290,6290,8068,6974.8,7359
TGRH88_014600,6626,7379,6617,6618,7647,6977.4,7360
TGRH88_080300,6531,7910,6519,6519,7410,6977.8,7361
TGRH88_026930,6368,7891,6354,6354,7949,6983.2,7362
TGRH88_048230,6499,7645,6488,6486,7798,6983.2,7362
TGRH88_040840,7231,7252,7226,7226,5984,6983.8,7364
TGRH88_010690,6360,7760,6346,6346,8108,6984,7365
TGRH88_079860,7960,7034,7960,7961,4006,6984.2,7366
TGRH88_082100,7193,7354,7188,7188,5998,6984.2,7366
TGRH88_035540,7091,6637,7087,7087,7027,6985.8,7368
TGRH88_029010,7528,5974,7526,7526,6379,6986.6,7369
TGRH88_053920,7115,7409,7112,7112,6195,6988.6,7370
TGRH88_007950,7392,6090,7386,7386,6690,6988.8,7371
TGRH88_042790,7243,6908,7239,7239,6316,6989,7372
TGRH88_071640,6855,7546,6847,6847,6851,6989.2,7373
TGRH88_004530,7690,5206,7688,7688,6676,6989.6,7374
TGRH88_021880,6770,7116,6761,6760,7541,6989.6,7374
TGRH88_027980,7805,5674,7804,7804,5865,6990.4,7376
TGRH88_035120,6709,7500,6700,6700,7343,6990.4,7376
TGRH88_052460,6712,7560,6703,6703,7275,6990.6,7378
TGRH88_029920,7313,6733,7308,7308,6298,6992,7379
TGRH88_036060,6816,6950,6808,6808,7580,6992.4,7380
TGRH88_042560,6357,7945,6343,6343,7977,6993,7381
TGRH88_038780,7184,6697,7233,7233,6621,6993.6,7382
TGRH88_005420,7085,6646,7081,7081,7084,6995.4,7383
TGRH88_061240,7325,7290,7320,7320,5724,6995.8,7384
TGRH88_078050,7271,7350,7267,7267,5826,6996.2,7385
TGRH88_070740,6526,7912,6515,6515,7513,6996.2,7385
TGRH88_066200,7590,7037,7588,7588,5181,6996.8,7387
TGRH88_056820,6430,7922,6418,6418,7805,6998.6,7388
TGRH88_010130,7516,6192,7513,7513,6284,7003.6,7389
TGRH88_034910,6919,7443,6914,6914,6831,7004.2,7390
TGRH88_011180,6523,7553,6511,6511,7925,7004.6,7391
TGRH88_013020,6594,7472,6583,6583,7791,7004.6,7391
TGRH88_063870,7976,5945,7976,7975,5166,7007.6,7393
TGRH88_019950,7353,6298,7347,7346,6699,7008.6,7394
TGRH88_055390,7440,6761,7434,7435,5981,7010.2,7395
TGRH88_005430,6917,6681,6913,6913,7639,7012.6,7396
TGRH88_013280,6995,6656,6990,6990,7432,7012.6,7396
TGRH88_032400,7470,6146,7466,7466,6520,7013.6,7398
TGRH88_050790,6562,7684,6550,6549,7724,7013.8,7399
TGRH88_033880,7289,6502,7285,7285,6711,7014.4,7400
TGRH88_014880,6581,7345,6569,6569,8011,7015,7401
TGRH88_071780,6851,7866,6843,6843,6683,7017.2,7402
TGRH88_044780,7328,6894,7323,7323,6229,7019.4,7403
TGRH88_028020,7637,6301,7634,7634,5900,7021.2,7404
TGRH88_074500,7340,7234,7334,7334,5869,7022.2,7405
TGRH88_044690,6554,7662,6541,6541,7815,7022.6,7406
TGRH88_021980,7518,6078,7515,7515,6494,7024,7407
TGRH88_072480,7742,6311,7740,7740,5597,7026,7408
TGRH88_073590,7879,7211,7879,7879,4286,7026.8,7409
TGRH88_059030,6683,7655,6675,6675,7454,7028.4,7410
TGRH88_057560,6585,7674,6574,6574,7736,7028.6,7411
TGRH88_044330,6946,7243,6940,6941,7076,7029.2,7412
TGRH88_001920,6372,7961,6358,6358,8100,7029.8,7413
TGRH88_007640,6853,7027,6845,6845,7579,7029.8,7413
TGRH88_042270,7136,7062,7132,7132,6687,7029.8,7413
TGRH88_065090,7813,6430,7812,7812,5290,7031.4,7416
TGRH88_066440,6541,7887,6528,6528,7676,7032,7417
TGRH88_064120,7861,6799,7861,7861,4781,7032.6,7418
TGRH88_045790,7163,7341,7159,7159,6346,7033.6,7419
TGRH88_000430,6348,8015,6333,6334,8140,7034,7420
TGRH88_082560,7164,7217,7160,7160,6487,7037.6,7421
TGRH88_024220,6824,7084,6816,6816,7648,7037.6,7421
TGRH88_017810,6479,7800,6467,6467,7978,7038.2,7423
TGRH88_077610,7708,7479,7706,7706,4592,7038.2,7423
TGRH88_056150,7272,6789,7268,7268,6595,7038.4,7425
TGRH88_039650,6375,8054,6361,6362,8045,7039.4,7426
TGRH88_047290,7371,7364,7365,7365,5738,7040.6,7427
TGRH88_083710,6891,7756,6885,6885,6790,7041.4,7428
TGRH88_035180,6993,7156,6988,6988,7085,7042,7429
TGRH88_064070,7843,6774,7843,7843,4908,7042.2,7430
TGRH88_049400,6680,7540,6672,6672,7651,7043,7431
TGRH88_022070,6925,6995,6919,6919,7460,7043.6,7432
TGRH88_051120,7431,6593,7425,7425,6345,7043.8,7433
TGRH88_053380,7161,7255,7158,7158,6492,7044.8,7434
TGRH88_083030,6890,7700,6882,6882,6873,7045.4,7435
TGRH88_014610,6791,7465,6781,6781,7409,7045.4,7435
TGRH88_086480,6632,7943,6624,6624,7411,7046.8,7437
TGRH88_045320,7200,6526,7195,7195,7119,7047,7438
TGRH88_064670,7010,6974,7004,7004,7243,7047,7438
TGRH88_027060,7348,6548,7342,7342,6666,7049.2,7440
TGRH88_074050,6990,7551,6985,6985,6739,7050,7441
TGRH88_056370,7410,6445,7404,7404,6588,7050.2,7442
TGRH88_002760,7297,7166,7293,7293,6209,7051.6,7443
TGRH88_041900,7008,7138,7002,7002,7111,7052.2,7444
TGRH88_051110,7112,7416,7108,7108,6517,7052.2,7444
TGRH88_034970,6643,7638,6635,6635,7712,7052.6,7446
TGRH88_077130,7131,7597,7127,7127,6291,7054.6,7447
TGRH88_011300,7888,5986,7888,7888,5624,7054.8,7448
TGRH88_027850,6959,6971,6954,6954,7436,7054.8,7448
TGRH88_020000,7677,6361,7675,7675,5888,7055.2,7450
TGRH88_072320,6984,7636,6979,6979,6703,7056.2,7451
TGRH88_078150,6610,7990,6600,6600,7490,7058,7452
TGRH88_024600,7383,6578,7377,7377,6581,7059.2,7453
TGRH88_050080,7598,6495,7596,7596,6013,7059.6,7454
TGRH88_039640,7434,6795,7428,7428,6215,7060,7455
TGRH88_036940,7719,6223,7716,7716,5927,7060.2,7456
TGRH88_057820,6586,7874,6575,6575,7695,7061,7457
TGRH88_014290,7652,5648,7650,7650,6715,7063,7458
TGRH88_027390,6507,7790,6495,6495,8035,7064.4,7459
TGRH88_041100,7611,6652,7609,7609,5843,7064.8,7460
TGRH88_003580,6864,7083,6856,6856,7667,7065.2,7461
TGRH88_076880,7399,7464,7393,7393,5684,7066.6,7462
TGRH88_046460,6825,7603,6817,6817,7278,7068,7463
TGRH88_004950,6686,7454,6678,6678,7849,7069,7464
TGRH88_035320,7866,6615,7866,7866,5141,7070.8,7465
TGRH88_034670,7544,6372,7542,7542,6365,7073,7466
TGRH88_039290,6766,7513,6757,6757,7572,7073,7466
TGRH88_020760,7363,6647,7357,7358,6650,7075,7468
TGRH88_020690,7649,5969,7647,7647,6468,7076,7469
TGRH88_081570,7305,7584,7300,7300,5891,7076,7469
TGRH88_003220,6757,7226,6748,6748,7903,7076.4,7471
TGRH88_067490,7547,7588,7545,7545,5159,7076.8,7472
TGRH88_036790,7078,7387,7074,7074,6786,7079.8,7473
TGRH88_044130,7780,6162,7779,7779,5902,7080.4,7474
TGRH88_065890,7642,6991,7639,7639,5497,7081.6,7475
TGRH88_024820,7591,6922,7589,7589,5734,7085,7476
TGRH88_043150,7746,6491,7745,7745,5699,7085.2,7477
TGRH88_042320,7311,6911,7306,7306,6598,7086.4,7478
TGRH88_086320,6893,7820,6887,6887,6961,7089.6,7479
TGRH88_017900,6651,7613,6643,6643,7901,7090.2,7480
TGRH88_037090,7810,5757,7809,7809,6270,7091,7481
TGRH88_073430,7496,7205,7493,7493,5770,7091.4,7482
TGRH88_030490,7121,7287,7118,7118,6821,7093,7483
TGRH88_026530,7448,6424,7443,7443,6714,7094.4,7484
TGRH88_031480,7854,5601,7854,7854,6309,7094.4,7484
TGRH88_061400,6845,7482,6837,6837,7476,7095.4,7486
TGRH88_078300,6947,7646,6941,6940,7010,7096.8,7487
TGRH88_074600,6856,7873,6848,6848,7062,7097.4,7488
TGRH88_034080,7312,7198,7307,7307,6364,7097.6,7489
TGRH88_050810,6637,7794,6629,6629,7800,7097.8,7490
TGRH88_005490,6666,7705,6658,6657,7808,7098.8,7491
TGRH88_071450,7118,7092,7115,7116,7054,7099,7492
TGRH88_000510,7491,6513,7488,7488,6516,7099.2,7493
TGRH88_026300,7891,5397,7891,7891,6426,7099.2,7493
TGRH88_024300,7584,6206,7582,7582,6549,7100.6,7495
TGRH88_033170,7356,6928,7350,7350,6525,7101.8,7496
TGRH88_030780,7020,6771,7014,7015,7701,7104.2,7497
TGRH88_024960,7253,6935,7249,7249,6861,7109.4,7498
TGRH88_078460,8035,7110,8035,8035,4332,7109.4,7498
TGRH88_070960,6621,8017,6612,6612,7687,7109.8,7500
TGRH88_031430,7126,6947,7123,7123,7238,7111.4,7501
TGRH88_039830,7925,5777,7925,7925,6005,7111.4,7501
TGRH88_042670,7109,6919,7106,7106,7324,7112.8,7503
TGRH88_029060,6820,7401,6812,6812,7721,7113.2,7504
TGRH88_068640,7944,6703,7944,7944,5038,7114.6,7505
TGRH88_046020,6667,7743,6659,6659,7845,7114.6,7505
TGRH88_018380,7246,7403,7242,7242,6455,7117.6,7507
TGRH88_003340,7254,7094,7250,7250,6744,7118.4,7508
TGRH88_086330,6868,7817,6860,6860,7190,7119,7509
TGRH88_010660,6998,7276,6992,6993,7352,7122.2,7510
TGRH88_042630,7022,7426,7016,7016,7131,7122.2,7510
TGRH88_022030,7302,6912,7298,7298,6810,7124,7512
TGRH88_044010,7756,6316,7755,7755,6039,7124.2,7513
TGRH88_023650,7520,6210,7518,7518,6858,7124.8,7514
TGRH88_009810,6664,7629,6656,6656,8023,7125.6,7515
TGRH88_043940,7710,6556,7708,7708,5949,7126.2,7516
TGRH88_004740,7366,6349,7360,7360,7197,7126.4,7517
TGRH88_052040,7316,6930,7311,7311,6770,7127.6,7518
TGRH88_026560,7573,6149,7571,7571,6777,7128.2,7519
TGRH88_023380,7829,6172,7828,7828,5987,7128.8,7520
TGRH88_000320,7874,5082,7874,7874,6941,7129,7521
TGRH88_050850,6739,7696,6730,6730,7757,7130.4,7522
TGRH88_041370,7671,6344,7669,7669,6303,7131.2,7523
TGRH88_053730,7531,7005,7529,7529,6062,7131.2,7523
TGRH88_039970,6827,7463,6819,6819,7732,7132,7525
TGRH88_020370,7747,5710,7746,7746,6713,7132.4,7526
TGRH88_012820,6737,7574,6728,6728,7904,7134.2,7527
TGRH88_063670,7450,7310,7445,7445,6023,7134.6,7528
TGRH88_072140,7793,6754,7792,7792,5550,7136.2,7529
TGRH88_018040,7628,6153,7626,7626,6649,7136.4,7530
TGRH88_064300,8039,6416,8039,8039,5151,7136.8,7531
TGRH88_068250,7512,7308,7509,7509,5847,7137,7532
TGRH88_025120,6906,7224,6901,6901,7755,7137.4,7533
TGRH88_007380,7800,6054,7799,7799,6256,7141.6,7534
TGRH88_057450,6923,7544,6917,6917,7416,7143.4,7535
TGRH88_059690,6697,7930,6689,6689,7719,7144.8,7536
TGRH88_062180,7774,6719,7773,7773,5700,7147.8,7537
TGRH88_006110,7880,5327,7880,7880,6773,7148,7538
TGRH88_025850,7398,6729,7392,7392,6830,7148.2,7539
TGRH88_020120,7522,6402,7520,7520,6784,7149.6,7540
TGRH88_004660,6758,7430,6749,6749,8065,7150.2,7541
TGRH88_019970,7296,6606,7292,7292,7269,7151,7542
TGRH88_010770,7225,6658,7220,7220,7434,7151.4,7543
TGRH88_005700,6669,7749,6661,6661,8037,7155.4,7544
TGRH88_021340,6550,8040,6536,6537,8116,7155.8,7545
TGRH88_064190,6763,7899,6754,6754,7618,7157.6,7546
TGRH88_054560,7872,6514,7872,7872,5663,7158.6,7547
TGRH88_002230,6953,7214,6948,6948,7731,7158.8,7548
TGRH88_032410,7053,7232,7048,7048,7417,7159.6,7549
TGRH88_035280,7142,7389,7139,7140,6994,7160.8,7550
TGRH88_069100,7876,6783,7876,7876,5398,7161.8,7551
TGRH88_061640,6807,7840,6799,6799,7564,7161.8,7551
TGRH88_051550,6711,7836,6702,6702,7859,7162,7553
TGRH88_063600,6695,8024,6687,6687,7720,7162.6,7554
TGRH88_003510,6924,7365,6918,6918,7689,7162.8,7555
TGRH88_043480,7811,6132,7810,7810,6259,7164.4,7556
TGRH88_043050,6742,7745,6733,6733,7870,7164.6,7557
TGRH88_005190,7070,7189,7066,7066,7433,7164.8,7558
TGRH88_068270,7657,7025,7655,7655,5855,7169.4,7559
TGRH88_077850,7424,7578,7418,7418,6010,7169.6,7560
TGRH88_044980,7743,7058,7741,7741,5566,7169.8,7561
TGRH88_079320,6870,7948,6863,6863,7310,7170.8,7562
TGRH88_069240,7881,6675,7881,7881,5537,7171,7563
TGRH88_073990,7898,7451,7898,7898,4714,7171.8,7564
TGRH88_051500,7406,7075,7400,7400,6579,7172,7565
TGRH88_063770,6819,7897,6811,6811,7524,7172.4,7566
TGRH88_015410,7138,6809,7135,7135,7646,7172.6,7567
TGRH88_060080,8022,6293,8022,8022,5508,7173.4,7568
TGRH88_066270,6835,7876,6827,6827,7504,7173.8,7569
TGRH88_004630,7662,6753,7660,7660,6135,7174,7570
TGRH88_022230,7629,6645,7628,7628,6341,7174.2,7571
TGRH88_081190,7936,7162,7936,7936,4904,7174.8,7572
TGRH88_021790,6988,7410,6983,6983,7546,7182,7573
TGRH88_068010,6696,8062,6688,6688,7784,7183.6,7574
TGRH88_049330,7016,7611,7010,7010,7272,7183.8,7575
TGRH88_028190,7991,5532,7991,7991,6416,7184.2,7576
TGRH88_043750,7907,6080,7907,7907,6120,7184.2,7576
TGRH88_031710,7354,6682,7348,7348,7189,7184.2,7576
TGRH88_015040,7968,5527,7968,7968,6497,7185.6,7579
TGRH88_001750,6861,7395,6853,6853,7981,7188.6,7580
TGRH88_071280,6729,8055,6720,6720,7722,7189.2,7581
TGRH88_053440,7953,6228,7953,7953,5874,7192.2,7582
TGRH88_013190,6968,7334,6963,6963,7737,7193,7583
TGRH88_012770,6769,7704,6759,6759,7987,7195.6,7584
TGRH88_024350,8006,5534,8006,8006,6428,7196,7585
TGRH88_023760,7210,7142,7205,7205,7220,7196.4,7586
TGRH88_060450,6878,7818,6870,6870,7551,7197.4,7587
TGRH88_040560,7622,6665,7619,7620,6466,7198.4,7588
TGRH88_048770,7436,7265,7430,7430,6435,7199.2,7589
TGRH88_012710,7680,5918,7678,7678,7044,7199.6,7590
TGRH88_007080,7783,5610,7782,7782,7053,7202,7591
TGRH88_036010,6869,7789,6861,6861,7632,7202.4,7592
TGRH88_028900,7373,6827,7367,7367,7081,7203,7593
TGRH88_053940,7911,6820,7911,7911,5470,7204.6,7594
TGRH88_048890,8098,6186,8098,8098,5546,7205.2,7595
TGRH88_053110,7550,7587,7548,7548,5805,7207.6,7596
TGRH88_053620,6688,8035,6680,6680,7956,7207.8,7597
TGRH88_069760,7970,6555,7970,7970,5577,7208.4,7598
TGRH88_073340,6783,8065,6773,6773,7655,7209.8,7599
TGRH88_059730,6762,7968,6753,6753,7817,7210.6,7600
TGRH88_030750,7291,6970,7287,7287,7222,7211.4,7601
TGRH88_003310,6633,8034,6625,6625,8141,7211.6,7602
TGRH88_001440,7433,6444,7427,7427,7328,7211.8,7603
TGRH88_008220,7855,5612,7855,7855,6886,7212.6,7604
TGRH88_030320,7564,6743,7562,7562,6634,7213,7605
TGRH88_073950,7122,7537,7119,7119,7170,7213.4,7606
TGRH88_046810,7400,7427,7394,7394,6458,7214.6,7607
TGRH88_043340,7476,7152,7472,7472,6501,7214.6,7607
TGRH88_059180,6724,8033,6715,6715,7889,7215.2,7609
TGRH88_057390,7638,6710,7635,7635,6459,7215.4,7610
TGRH88_068800,8086,6288,8086,8086,5531,7215.4,7610
TGRH88_026360,6682,7956,6674,6674,8091,7215.4,7610
TGRH88_080130,7445,7397,7440,7440,6368,7218,7613
TGRH88_026240,6983,7610,6978,6978,7547,7219.2,7614
TGRH88_012320,7542,6769,7540,7540,6709,7220,7615
TGRH88_018140,6698,7924,6690,6690,8105,7221.4,7616
TGRH88_040670,7929,6750,7929,7929,5571,7221.6,7617
TGRH88_050120,7577,7203,7575,7575,6188,7223.6,7618
TGRH88_079960,8054,6879,8054,8054,5083,7224.8,7619
TGRH88_072680,7621,7456,7620,7619,5819,7227,7620
TGRH88_079700,7851,7066,7851,7851,5530,7229.8,7621
TGRH88_073640,7956,7174,7956,7956,5110,7230.4,7622
TGRH88_073210,7669,7209,7667,7666,5946,7231.4,7623
TGRH88_042480,7887,6431,7887,7887,6074,7233.2,7624
TGRH88_039590,7639,6824,7636,7636,6437,7234.4,7625
TGRH88_034090,6977,7380,6972,6972,7876,7235.4,7626
TGRH88_029610,6882,7721,6874,6874,7842,7238.6,7627
TGRH88_012930,7918,6505,7918,7918,5935,7238.8,7628
TGRH88_050970,7444,7473,7439,7439,6406,7240.2,7629
TGRH88_031510,7177,7634,7173,7173,7047,7240.8,7630
TGRH88_058110,6914,7813,6909,6909,7665,7242,7631
TGRH88_074170,7933,7402,7933,7933,5021,7244.4,7632
TGRH88_061790,7995,7108,7995,7995,5132,7245,7633
TGRH88_010600,7731,6119,7728,7728,6920,7245.2,7634
TGRH88_038720,7505,7591,7502,7502,6127,7245.4,7635
TGRH88_078550,7651,7752,7649,7649,5539,7248,7636
TGRH88_054220,7688,7098,7686,7686,6085,7248.6,7637
TGRH88_078070,7090,7807,7086,7086,7175,7248.8,7638
TGRH88_084880,7217,7424,7212,7212,7188,7250.6,7639
TGRH88_077410,7349,7469,7343,7344,6750,7251,7640
TGRH88_050570,7926,6822,7926,7926,5659,7251.8,7641
TGRH88_041870,6818,7935,6810,6810,7887,7252,7642
TGRH88_019790,7790,6141,7789,7789,6761,7254,7643
TGRH88_063950,6872,7914,6865,6864,7772,7257.4,7644
TGRH88_031950,6903,7661,6898,6898,7929,7257.8,7645
TGRH88_060310,7724,6927,7721,7721,6212,7261,7646
TGRH88_002170,6733,7996,6724,6724,8138,7263,7647
TGRH88_062890,7955,7115,7955,7955,5337,7263.4,7648
TGRH88_059670,6784,8069,6775,6774,7917,7263.8,7649
TGRH88_072990,7602,7346,7600,7600,6172,7264,7650
TGRH88_008570,7211,7106,7206,7206,7597,7265.2,7651
TGRH88_062950,7766,7549,7765,7765,5483,7265.6,7652
TGRH88_040120,6740,8064,6731,6731,8062,7265.6,7652
TGRH88_073320,7868,6819,7868,7868,5914,7267.4,7654
TGRH88_083720,7012,7870,7006,7006,7446,7268,7655
TGRH88_073740,7213,7669,7208,7208,7052,7270,7656
TGRH88_064410,7224,7736,7219,7219,6974,7274.4,7657
TGRH88_076250,6913,8053,6908,6908,7604,7277.2,7658
TGRH88_021840,7282,7475,7278,7278,7075,7277.6,7659
TGRH88_054700,6992,7767,6987,6987,7656,7277.8,7660
TGRH88_061230,7338,7392,7332,7332,6998,7278.4,7661
TGRH88_000330,7763,6258,7762,7762,6848,7278.6,7662
TGRH88_055370,8034,6988,8034,8034,5307,7279.4,7663
TGRH88_009560,7574,6903,7572,7572,6782,7280.6,7664
TGRH88_063280,8057,6976,8057,8057,5257,7280.8,7665
TGRH88_007690,7304,6994,7299,7299,7511,7281.4,7666
TGRH88_048840,6785,8067,6776,6776,8006,7282,7667
TGRH88_059170,7368,7483,7362,7362,6842,7283.4,7668
TGRH88_080650,7298,7347,7294,7294,7186,7283.8,7669
TGRH88_069800,6865,8076,6857,6857,7778,7286.6,7670
TGRH88_054620,7999,7004,7999,7999,5433,7286.8,7671
TGRH88_031660,7380,7285,7374,7374,7022,7287,7672
TGRH88_033770,7943,6532,7943,7943,6076,7287.4,7673
TGRH88_021410,7359,7480,7353,7353,6897,7288.4,7674
TGRH88_020130,7268,7385,7264,7264,7271,7290.4,7675
TGRH88_029960,6772,8059,6762,6762,8097,7290.4,7675
TGRH88_043660,7288,7598,7284,7284,7004,7291.6,7677
TGRH88_082890,7579,7462,7577,7577,6264,7291.8,7678
TGRH88_078870,7471,6943,7467,7467,7120,7293.6,7679
TGRH88_013650,7728,6315,7725,7725,6996,7297.8,7680
TGRH88_034100,7381,7046,7375,7375,7319,7299.2,7681
TGRH88_038170,7791,6167,7790,7790,6965,7300.6,7682
TGRH88_004520,7463,6752,7459,7459,7377,7302,7683
TGRH88_002240,6935,7703,6929,6929,8016,7302.4,7684
TGRH88_004260,7457,6756,7453,7453,7394,7302.6,7685
TGRH88_007810,6918,7690,6912,6912,8084,7303.2,7686
TGRH88_017700,6895,7770,6889,6889,8077,7304,7687
TGRH88_024050,6786,8068,6774,6775,8119,7304.4,7688
TGRH88_045580,7485,7275,7482,7482,6808,7306.4,7689
TGRH88_020390,7360,7299,7354,7354,7167,7306.8,7690
TGRH88_048360,7600,7633,7598,7598,6111,7308,7691
TGRH88_014050,7481,7360,7477,7477,6746,7308.2,7692
TGRH88_023140,7227,7026,7222,7222,7858,7311,7693
TGRH88_006490,7605,6519,7603,7603,7241,7314.2,7694
TGRH88_043520,6828,8077,6820,6821,8048,7318.8,7695
TGRH88_061090,7040,7926,7035,7035,7563,7319.8,7696
TGRH88_009320,7820,6967,7819,7819,6177,7320.4,7697
TGRH88_064590,7981,7022,7981,7981,5642,7321.4,7698
TGRH88_064180,7673,7269,7671,7671,6326,7322,7699
TGRH88_061900,7015,7913,7009,7009,7670,7323.2,7700
TGRH88_020240,7772,6871,7771,7771,6442,7325.4,7701
TGRH88_012610,7908,6803,7908,7908,6107,7326.8,7702
TGRH88_002290,7155,7332,7152,7152,7853,7328.8,7703
TGRH88_031560,7812,6734,7811,7811,6484,7330.4,7704
TGRH88_074630,7033,7946,7027,7027,7621,7330.8,7705
TGRH88_071020,7727,7573,7724,7724,5909,7331.4,7706
TGRH88_076050,8017,7675,8017,8017,4938,7332.8,7707
TGRH88_024040,6829,8078,6821,6820,8120,7333.6,7708
